Time Stamp (ms),qw,qx,qy,qz
271263,0,0,0,0
271297,0,0,0,0
271330,0,0,0,0
271364,0,0,0,0
271397,0,0,0,0
271431,0,0,0,0
271465,0,0,0,0
271498,0,0,0,0
271531,0,0,0,0
271566,0,0,0,0
271599,0,0,0,0
271632,0,0,0,0
271666,0,0,0,0
271700,0,0,0,0
271734,0,0,0,0
271767,0,0,0,0
271801,0,0,0,0
271835,0,0,0,0
271870,0,0,0,0
271903,0,0,0,0
271937,0,0,0,0
271971,0,0,0,0
272004,0,0,0,0
272036,0,0,0,0
272070,0,0,0,0
272104,0,0,0,0
272138,0,0,0,0
272171,0,0,0,0
272204,0,0,0,0
272238,0,0,0,0
272272,0,0,0,0
272305,0,0,0,0
272340,0,0,0,0
272374,0,0,0,0
272406,0,0,0,0
272440,0,0,0,0
272473,0,0,0,0
272508,0,0,0,0
272540,0,0,0,0
272575,0,0,0,0
272609,0,0,0,0
272641,0,0,0,0
272677,0,0,0,0
272709,0,0,0,0
272743,0,0,0,0
272775,0,0,0,0
272809,0,0,0,0
272843,0,0,0,0
272877,0,0,0,0
272910,0,0,0,0
272943,0,0,0,0
272977,0,0,0,0
273012,0,0,0,0
273045,0,0,0,0
273079,0,0,0,0
273112,0,0,0,0
273144,0,0,0,0
273178,0,0,0,0
273211,0,0,0,0
273245,0,0,0,0
273278,0,0,0,0
273314,0,0,0,0
273346,0,0,0,0
273379,0,0,0,0
273414,0,0,0,0
273446,0,0,0,0
273481,0,0,0,0
273514,0,0,0,0
273546,0,0,0,0
273580,0,0,0,0
273613,0,0,0,0
273647,0,0,0,0
273681,0,0,0,0
273714,0,0,0,0
273748,0,0,0,0
273782,0,0,0,0
273815,0,0,0,0
273849,0,0,0,0
273883,0,0,0,0
273915,0,0,0,0
273949,0,0,0,0
273982,0,0,0,0
274016,0,0,0,0
274051,0,0,0,0
274084,0,0,0,0
274117,0,0,0,0
274151,0,0,0,0
274184,0,0,0,0
274218,0,0,0,0
274252,0,0,0,0
274284,0,0,0,0
274318,0,0,0,0
274352,0,0,0,0
274386,0,0,0,0
274420,0,0,0,0
274453,0,0,0,0
274488,0,0,0,0
274522,0,0,0,0
274554,0,0,0,0
274588,0,0,0,0
274622,0,0,0,0
274656,0,0,0,0
274689,0,0,0,0
274722,0,0,0,0
274756,0,0,0,0
274790,0,0,0,0
274823,0,0,0,0
274857,0,0,0,0
274890,0,0,0,0
274925,0,0,0,0
274958,0,0,0,0
274991,0,0,0,0
275025,0,0,0,0
275059,0,0,0,0
275093,0,0,0,0
275125,0,0,0,0
275159,0,0,0,0
275193,0,0,0,0
275226,0,0,0,0
275260,0,0,0,0
275295,0,0,0,0
275327,0,0,0,0
275362,0,0,0,0
275394,0,0,0,0
275428,0,0,0,0
275462,0,0,0,0
275495,0,0,0,0
275529,0,0,0,0
275563,0,0,0,0
275596,0,0,0,0
275629,0,0,0,0
275663,0,0,0,0
275696,0,0,0,0
275730,0,0,0,0
275762,0,0,0,0
275796,0,0,0,0
275829,0,0,0,0
275863,0,0,0,0
275898,0,0,0,0
275930,0,0,0,0
275964,0,0,0,0
275998,0,0,0,0
276031,0,0,0,0
276065,0,0,0,0
276099,0,0,0,0
276131,0,0,0,0
276166,0,0,0,0
276198,0,0,0,0
276233,0,0,0,0
276266,0,0,0,0
276299,0,0,0,0
276333,0,0,0,0
276367,0,0,0,0
276401,0,0,0,0
276434,0,0,0,0
276468,0,0,0,0
276500,0,0,0,0
276534,0,0,0,0
276568,0,0,0,0
276603,0,0,0,0
276635,0,0,0,0
276669,0,0,0,0
276702,0,0,0,0
276736,0,0,0,0
276770,0,0,0,0
276803,0,0,0,0
276837,0,0,0,0
276870,0,0,0,0
276903,0,0,0,0
276937,0,0,0,0
276970,0,0,0,0
277005,0,0,0,0
277038,0,0,0,0
277072,0,0,0,0
277106,0,0,0,0
277139,0,0,0,0
277173,0,0,0,0
277207,0,0,0,0
277240,0,0,0,0
277273,0,0,0,0
277306,0,0,0,0
277340,0,0,0,0
277374,0,0,0,0
277408,0,0,0,0
277442,0,0,0,0
277476,0,0,0,0
277509,0,0,0,0
277543,0,0,0,0
277576,0,0,0,0
277610,0,0,0,0
277643,0,0,0,0
277676,0,0,0,0
277710,0,0,0,0
277744,0,0,0,0
277778,0,0,0,0
277812,0,0,0,0
277845,0,0,0,0
277879,0,0,0,0
277913,0,0,0,0
277946,0,0,0,0
277980,0,0,0,0
278012,0,0,0,0
278047,0,0,0,0
278081,0,0,0,0
278115,0,0,0,0
278148,0,0,0,0
278181,0,0,0,0
278215,0,0,0,0
278248,0,0,0,0
278282,0,0,0,0
278316,0,0,0,0
278349,0,0,0,0
278382,0,0,0,0
278416,0,0,0,0
278450,0,0,0,0
278483,0,0,0,0
278517,0,0,0,0
278552,0,0,0,0
278584,0,0,0,0
278617,0,0,0,0
278650,0,0,0,0
278683,0,0,0,0
278718,0,0,0,0
278750,0,0,0,0
278784,0,0,0,0
278818,0,0,0,0
278851,0,0,0,0
278885,0,0,0,0
278918,0,0,0,0
278951,0,0,0,0
278986,0,0,0,0
279019,0,0,0,0
279052,0,0,0,0
279086,0,0,0,0
279119,0,0,0,0
279153,0,0,0,0
279186,0,0,0,0
279220,0,0,0,0
279254,0,0,0,0
279287,0,0,0,0
279321,0,0,0,0
279354,0,0,0,0
279388,0,0,0,0
279422,0,0,0,0
279455,0,0,0,0
279488,0,0,0,0
279522,0,0,0,0
279555,0,0,0,0
279589,0,0,0,0
279623,0,0,0,0
279656,0,0,0,0
279690,0,0,0,0
279723,0,0,0,0
279758,0,0,0,0
279791,0,0,0,0
279825,0,0,0,0
279858,0,0,0,0
279891,0,0,0,0
279925,0,0,0,0
279959,0,0,0,0
279992,0,0,0,0
280027,0,0,0,0
280060,0,0,0,0
280095,0,0,0,0
280128,0,0,0,0
280161,0,0,0,0
280196,0,0,0,0
280228,0,0,0,0
280262,0,0,0,0
280295,0,0,0,0
280328,0,0,0,0
280362,0,0,0,0
280396,0,0,0,0
280431,0,0,0,0
280463,0,0,0,0
280498,0,0,0,0
280532,0,0,0,0
280566,0,0,0,0
280598,0,0,0,0
280631,0,0,0,0
280665,0,0,0,0
280699,0,0,0,0
280732,0,0,0,0
280766,0,0,0,0
280800,0,0,0,0
280834,0,0,0,0
280868,0,0,0,0
280902,0,0,0,0
280935,0,0,0,0
280968,0,0,0,0
281000,0,0,0,0
281034,0,0,0,0
281068,0,0,0,0
281101,0,0,0,0
281135,0,0,0,0
281169,0,0,0,0
281202,0,0,0,0
281235,0,0,0,0
281269,0,0,0,0
281302,0,0,0,0
281336,0,0,0,0
281369,0,0,0,0
281402,0,0,0,0
281436,0,0,0,0
281470,0,0,0,0
281503,0,0,0,0
281537,0,0,0,0
281570,0,0,0,0
281604,0,0,0,0
281638,0,0,0,0
281671,0,0,0,0
281705,0,0,0,0
281739,0,0,0,0
281771,0,0,0,0
281805,0,0,0,0
281839,0,0,0,0
281873,0,0,0,0
281906,0,0,0,0
281940,0,0,0,0
281973,0,0,0,0
282007,0,0,0,0
282041,0,0,0,0
282074,0,0,0,0
282107,0,0,0,0
282140,0,0,0,0
282175,0,0,0,0
282208,0,0,0,0
282242,0,0,0,0
282275,0,0,0,0
282309,0,0,0,0
282342,0,0,0,0
282376,0,0,0,0
282409,0,0,0,0
282443,0,0,0,0
282477,0,0,0,0
282509,0,0,0,0
282544,0,0,0,0
282577,0,0,0,0
282612,0,0,0,0
282645,0,0,0,0
282679,0,0,0,0
282712,0,0,0,0
282746,0,0,0,0
282780,0,0,0,0
282813,0,0,0,0
282848,0,0,0,0
282880,0,0,0,0
282914,0,0,0,0
282947,0,0,0,0
282982,0,0,0,0
283015,0,0,0,0
283049,0,0,0,0
283082,0,0,0,0
283116,0,0,0,0
283150,0,0,0,0
283184,0,0,0,0
283217,0,0,0,0
283250,0,0,0,0
283284,0,0,0,0
283317,0,0,0,0
283350,0,0,0,0
283385,0,0,0,0
283419,0,0,0,0
283452,0,0,0,0
283485,0,0,0,0
283520,0,0,0,0
283553,0,0,0,0
283587,0,0,0,0
283620,0,0,0,0
283653,0,0,0,0
283687,0,0,0,0
283720,0,0,0,0
283754,0,0,0,0
283789,0,0,0,0
283822,0,0,0,0
283854,0,0,0,0
283888,0,0,0,0
283922,0,0,0,0
283956,0,0,0,0
283988,0,0,0,0
284021,0,0,0,0
284055,0,0,0,0
284090,0,0,0,0
284122,0,0,0,0
284155,0,0,0,0
284189,0,0,0,0
284223,0,0,0,0
284256,0,0,0,0
284290,0,0,0,0
284323,0,0,0,0
284357,0,0,0,0
284390,0,0,0,0
284423,0,0,0,0
284457,0,0,0,0
284491,0,0,0,0
284524,0,0,0,0
284559,0,0,0,0
284592,0,0,0,0
284625,0,0,0,0
284659,0,0,0,0
284693,0,0,0,0
284727,0,0,0,0
284759,0,0,0,0
284793,0,0,0,0
284826,0,0,0,0
284860,0,0,0,0
284894,0,0,0,0
284927,0,0,0,0
284962,0,0,0,0
284995,0,0,0,0
285028,0,0,0,0
285062,0,0,0,0
285095,0,0,0,0
285128,0,0,0,0
285162,0,0,0,0
285196,0,0,0,0
285230,0,0,0,0
285263,0,0,0,0
285297,0,0,0,0
285331,0,0,0,0
285364,0,0,0,0
285398,0,0,0,0
285432,0,0,0,0
285466,0,0,0,0
285499,0,0,0,0
285532,0,0,0,0
285567,0,0,0,0
285601,0,0,0,0
285634,0,0,0,0
285668,0,0,0,0
285701,0,0,0,0
285734,0,0,0,0
285769,0,0,0,0
285802,0,0,0,0
285836,0,0,0,0
285868,0,0,0,0
285902,0,0,0,0
285936,0,0,0,0
285970,0,0,0,0
286003,0,0,0,0
286037,0,0,0,0
286071,0,0,0,0
286104,0,0,0,0
286138,0,0,0,0
286171,0,0,0,0
286206,0,0,0,0
286238,0,0,0,0
286271,0,0,0,0
286307,0,0,0,0
286339,0,0,0,0
286374,0,0,0,0
286406,0,0,0,0
286441,0,0,0,0
286474,0,0,0,0
286508,0,0,0,0
286540,0,0,0,0
286574,0,0,0,0
286606,0,0,0,0
286641,0,0,0,0
286674,0,0,0,0
286707,0,0,0,0
286741,0,0,0,0
286775,0,0,0,0
286809,0,0,0,0
286842,0,0,0,0
286875,0,0,0,0
286909,0,0,0,0
286943,0,0,0,0
286976,0,0,0,0
287009,0,0,0,0
287043,0,0,0,0
287076,0,0,0,0
287110,0,0,0,0
287143,0,0,0,0
287177,0,0,0,0
287210,0,0,0,0
287244,0,0,0,0
287278,0,0,0,0
287312,0,0,0,0
287345,0,0,0,0
287378,0,0,0,0
287412,0,0,0,0
287445,0,0,0,0
287478,0,0,0,0
287512,0,0,0,0
287546,0,0,0,0
287580,0,0,0,0
287613,0,0,0,0
287648,0,0,0,0
287681,0,0,0,0
287714,0,0,0,0
287747,0,0,0,0
287781,0,0,0,0
287814,0,0,0,0
287848,0,0,0,0
287881,0,0,0,0
287915,0,0,0,0
287950,0,0,0,0
287983,0,0,0,0
288017,0,0,0,0
288050,0,0,0,0
288086,0,0,0,0
288116,0,0,0,0
288150,0,0,0,0
288185,0,0,0,0
288219,0,0,0,0
288252,0,0,0,0
288285,0,0,0,0
288320,0,0,0,0
288354,0,0,0,0
288387,0,0,0,0
288422,0,0,0,0
288456,0,0,0,0
288488,0,0,0,0
288522,0,0,0,0
288555,0,0,0,0
288587,0,0,0,0
288622,0,0,0,0
288655,0,0,0,0
288689,0,0,0,0
288723,0,0,0,0
288757,0,0,0,0
288790,0,0,0,0
288823,0,0,0,0
288857,0,0,0,0
288890,0,0,0,0
288924,0,0,0,0
288957,0,0,0,0
288992,0,0,0,0
289026,0,0,0,0
289061,0,0,0,0
289094,0,0,0,0
289126,0,0,0,0
289159,0,0,0,0
289194,0,0,0,0
289226,0,0,0,0
289259,0,0,0,0
289293,0,0,0,0
289326,0,0,0,0
289361,0,0,0,0
289394,0,0,0,0
289427,0,0,0,0
289461,0,0,0,0
289494,0,0,0,0
289527,0,0,0,0
289561,0,0,0,0
289594,0,0,0,0
289627,0,0,0,0
289661,0,0,0,0
289695,0,0,0,0
289728,0,0,0,0
289763,0,0,0,0
289796,0,0,0,0
289829,0,0,0,0
289863,0,0,0,0
289897,0,0,0,0
289930,0,0,0,0
289963,0,0,0,0
289997,0,0,0,0
290030,0,0,0,0
290064,0,0,0,0
290097,0,0,0,0
290131,0,0,0,0
290165,0,0,0,0
290198,0,0,0,0
290233,0,0,0,0
290266,0,0,0,0
290299,0,0,0,0
290333,0,0,0,0
290366,0,0,0,0
290400,0,0,0,0
290434,0,0,0,0
290466,0,0,0,0
290500,0,0,0,0
290534,0,0,0,0
290567,0,0,0,0
290601,0,0,0,0
290635,0,0,0,0
290669,0,0,0,0
290703,0,0,0,0
290735,0,0,0,0
290769,0,0,0,0
290803,0,0,0,0
290837,0,0,0,0
290870,0,0,0,0
290904,0,0,0,0
290938,0,0,0,0
290973,0,0,0,0
291005,0,0,0,0
291039,0,0,0,0
291074,0,0,0,0
291106,0,0,0,0
291141,0,0,0,0
291174,0,0,0,0
291212,0,0,0,0
291240,0,0,0,0
291274,0,0,0,0
291308,0,0,0,0
291342,0,0,0,0
291375,0,0,0,0
291409,0,0,0,0
291443,0,0,0,0
291476,0,0,0,0
291509,0,0,0,0
291543,0,0,0,0
291577,0,0,0,0
291609,0,0,0,0
291643,0,0,0,0
291678,0,0,0,0
291712,0,0,0,0
291746,0,0,0,0
291779,0,0,0,0
291812,0,0,0,0
291845,0,0,0,0
291878,0,0,0,0
291912,0,0,0,0
291945,0,0,0,0
291979,0,0,0,0
292014,0,0,0,0
292046,0,0,0,0
292080,0,0,0,0
292113,0,0,0,0
292147,0,0,0,0
292180,0,0,0,0
292212,0,0,0,0
292247,0,0,0,0
292280,0,0,0,0
292313,0,0,0,0
292347,0,0,0,0
292381,0,0,0,0
292414,0,0,0,0
292449,0,0,0,0
292482,0,0,0,0
292516,0,0,0,0
292549,0,0,0,0
292582,0,0,0,0
292615,0,0,0,0
292649,0,0,0,0
292682,0,0,0,0
292716,0,0,0,0
292750,0,0,0,0
292784,0,0,0,0
292818,0,0,0,0
292851,0,0,0,0
292885,0,0,0,0
292918,0,0,0,0
292951,0,0,0,0
292985,0,0,0,0
293018,0,0,0,0
293052,0,0,0,0
293085,0,0,0,0
293119,0,0,0,0
293153,0,0,0,0
293187,0,0,0,0
293220,0,0,0,0
293255,0,0,0,0
293287,0,0,0,0
293320,0,0,0,0
293354,0,0,0,0
293387,0,0,0,0
293421,0,0,0,0
293455,0,0,0,0
293488,0,0,0,0
293522,0,0,0,0
293557,0,0,0,0
293589,0,0,0,0
293624,0,0,0,0
293658,0,0,0,0
293690,0,0,0,0
293726,0,0,0,0
293757,0,0,0,0
293791,0,0,0,0
293825,0,0,0,0
293858,0,0,0,0
293893,0,0,0,0
293926,0,0,0,0
293959,0,0,0,0
293993,0,0,0,0
294027,0,0,0,0
294062,0,0,0,0
294094,0,0,0,0
294128,0,0,0,0
294161,0,0,0,0
294195,0,0,0,0
294228,0,0,0,0
294263,0,0,0,0
294295,0,0,0,0
294329,0,0,0,0
294362,0,0,0,0
294398,0,0,0,0
294432,0,0,0,0
294464,0,0,0,0
294498,0,0,0,0
294531,0,0,0,0
294565,0,0,0,0
294599,0,0,0,0
294631,0,0,0,0
294665,0,0,0,0
294699,0,0,0,0
294731,0,0,0,0
294766,0,0,0,0
294800,0,0,0,0
294832,0,0,0,0
294867,0,0,0,0
294899,0,0,0,0
294933,0,0,0,0
294966,0,0,0,0
294999,0,0,0,0
295033,0,0,0,0
295067,0,0,0,0
295100,0,0,0,0
295134,0,0,0,0
295168,0,0,0,0
295200,0,0,0,0
295234,0,0,0,0
295268,0,0,0,0
295302,0,0,0,0
295335,0,0,0,0
295369,0,0,0,0
295402,0,0,0,0
295436,0,0,0,0
295470,0,0,0,0
295504,0,0,0,0
295537,0,0,0,0
295569,0,0,0,0
295603,0,0,0,0
295637,0,0,0,0
295670,0,0,0,0
295704,0,0,0,0
295738,0,0,0,0
295772,0,0,0,0
295805,0,0,0,0
295839,0,0,0,0
295873,0,0,0,0
295907,0,0,0,0
295939,0,0,0,0
295973,0,0,0,0
296007,0,0,0,0
296040,0,0,0,0
296074,0,0,0,0
296107,0,0,0,0
296141,0,0,0,0
296175,0,0,0,0
296210,0,0,0,0
296244,0,0,0,0
296277,0,0,0,0
296310,0,0,0,0
296343,0,0,0,0
296377,0,0,0,0
296411,0,0,0,0
296444,0,0,0,0
296479,0,0,0,0
296512,0,0,0,0
296547,0,0,0,0
296579,0,0,0,0
296614,0,0,0,0
296646,0,0,0,0
296679,0,0,0,0
296713,0,0,0,0
296746,0,0,0,0
296780,0,0,0,0
296815,0,0,0,0
296847,0,0,0,0
296882,0,0,0,0
296916,0,0,0,0
296949,0,0,0,0
296982,0,0,0,0
297016,0,0,0,0
297051,0,0,0,0
297083,0,0,0,0
297116,0,0,0,0
297151,0,0,0,0
297184,0,0,0,0
297218,0,0,0,0
297250,0,0,0,0
297284,0,0,0,0
297318,0,0,0,0
297351,0,0,0,0
297385,0,0,0,0
297418,0,0,0,0
297452,0,0,0,0
297485,0,0,0,0
297518,0,0,0,0
297551,0,0,0,0
297586,0,0,0,0
297618,0,0,0,0
297653,0,0,0,0
297691,0,0,0,0
297720,0,0,0,0
297753,0,0,0,0
297787,0,0,0,0
297820,0,0,0,0
297852,0,0,0,0
297886,0,0,0,0
297921,0,0,0,0
297953,0,0,0,0
297987,0,0,0,0
298022,0,0,0,0
298054,0,0,0,0
298088,0,0,0,0
298122,0,0,0,0
298156,0,0,0,0
298188,0,0,0,0
298222,0,0,0,0
298256,0,0,0,0
298290,0,0,0,0
298323,0,0,0,0
298357,0,0,0,0
298390,0,0,0,0
298424,0,0,0,0
298458,0,0,0,0
298492,0,0,0,0
298525,0,0,0,0
298557,0,0,0,0
298592,0,0,0,0
298625,0,0,0,0
298659,0,0,0,0
298692,0,0,0,0
298726,0,0,0,0
298760,0,0,0,0
298793,0,0,0,0
298827,0,0,0,0
298861,0,0,0,0
298894,0,0,0,0
298926,0,0,0,0
298960,0,0,0,0
298994,0,0,0,0
299029,0,0,0,0
299063,0,0,0,0
299096,0,0,0,0
299130,0,0,0,0
299163,0,0,0,0
299197,0,0,0,0
299230,0,0,0,0
299264,0,0,0,0
299297,0,0,0,0
299330,0,0,0,0
299364,0,0,0,0
299398,0,0,0,0
299431,0,0,0,0
299466,0,0,0,0
299499,0,0,0,0
299533,0,0,0,0
299567,0,0,0,0
299601,0,0,0,0
299634,0,0,0,0
299667,0,0,0,0
299700,0,0,0,0
299734,0,0,0,0
299768,0,0,0,0
299802,0,0,0,0
299836,0,0,0,0
299869,0,0,0,0
299903,0,0,0,0
299937,0,0,0,0
299970,0,0,0,0
300004,0,0,0,0
300038,0,0,0,0
300071,0,0,0,0
300104,0,0,0,0
300137,0,0,0,0
300170,0,0,0,0
300204,0,0,0,0
300238,0,0,0,0
300272,0,0,0,0
300305,0,0,0,0
300340,0,0,0,0
300372,0,0,0,0
300406,0,0,0,0
300439,0,0,0,0
300471,0,0,0,0
300505,0,0,0,0
300539,0,0,0,0
300573,0,0,0,0
300606,0,0,0,0
300640,0,0,0,0
300673,0,0,0,0
300707,0,0,0,0
300740,0,0,0,0
300775,0,0,0,0
300807,0,0,0,0
300841,0,0,0,0
300874,0,0,0,0
300909,0,0,0,0
300942,0,0,0,0
300975,0,0,0,0
301009,0,0,0,0
301042,0,0,0,0
301076,0,0,0,0
301110,0,0,0,0
301144,0,0,0,0
301176,0,0,0,0
301210,0,0,0,0
301243,0,0,0,0
301277,0,0,0,0
301311,0,0,0,0
301344,0,0,0,0
301378,0,0,0,0
301412,0,0,0,0
301445,0,0,0,0
301479,0,0,0,0
301513,0,0,0,0
301545,0,0,0,0
301580,0,0,0,0
301613,0,0,0,0
301647,0,0,0,0
301680,0,0,0,0
301715,0,0,0,0
301748,0,0,0,0
301781,0,0,0,0
301818,0,0,0,0
301849,0,0,0,0
301883,0,0,0,0
301917,0,0,0,0
301950,0,0,0,0
301984,0,0,0,0
302017,0,0,0,0
302051,0,0,0,0
302085,0,0,0,0
302117,0,0,0,0
302152,0,0,0,0
302185,0,0,0,0
302220,0,0,0,0
302253,0,0,0,0
302285,0,0,0,0
302319,0,0,0,0
302352,0,0,0,0
302387,0,0,0,0
302420,0,0,0,0
302455,0,0,0,0
302487,0,0,0,0
302521,0,0,0,0
302556,0,0,0,0
302589,0,0,0,0
302622,0,0,0,0
302656,0,0,0,0
302688,0,0,0,0
302723,0,0,0,0
302756,0,0,0,0
302789,0,0,0,0
302823,0,0,0,0
302857,0,0,0,0
302890,0,0,0,0
302925,0,0,0,0
302957,0,0,0,0
302991,0,0,0,0
303026,0,0,0,0
303058,0,0,0,0
303091,0,0,0,0
303123,0,0,0,0
303157,0,0,0,0
303192,0,0,0,0
303224,0,0,0,0
303258,0,0,0,0
303292,0,0,0,0
303326,0,0,0,0
303360,0,0,0,0
303393,0,0,0,0
303426,0,0,0,0
303460,0,0,0,0
303493,0,0,0,0
303527,0,0,0,0
303560,0,0,0,0
303594,0,0,0,0
303628,0,0,0,0
303662,0,0,0,0
303695,0,0,0,0
303728,0,0,0,0
303762,0,0,0,0
303794,0,0,0,0
303829,0,0,0,0
303862,0,0,0,0
303896,0,0,0,0
303930,0,0,0,0
303963,0,0,0,0
303997,0,0,0,0
304031,0,0,0,0
304065,0,0,0,0
304098,0,0,0,0
304132,0,0,0,0
304164,0,0,0,0
304199,0,0,0,0
304232,0,0,0,0
304266,0,0,0,0
304298,0,0,0,0
304332,0,0,0,0
304366,0,0,0,0
304400,0,0,0,0
304434,0,0,0,0
304468,0,0,0,0
304502,0,0,0,0
304534,0,0,0,0
304569,0,0,0,0
304602,0,0,0,0
304635,0,0,0,0
304669,0,0,0,0
304702,0,0,0,0
304737,0,0,0,0
304770,0,0,0,0
304804,0,0,0,0
304837,0,0,0,0
304871,0,0,0,0
304904,0,0,0,0
304937,0,0,0,0
304973,0,0,0,0
305005,0,0,0,0
305039,0,0,0,0
305073,0,0,0,0
305107,0,0,0,0
305140,0,0,0,0
305174,0,0,0,0
305207,0,0,0,0
305241,0,0,0,0
305275,0,0,0,0
305308,0,0,0,0
305341,0,0,0,0
305375,0,0,0,0
305409,0,0,0,0
305442,0,0,0,0
305476,0,0,0,0
305509,0,0,0,0
305544,0,0,0,0
305576,0,0,0,0
305610,0,0,0,0
305643,0,0,0,0
305676,0,0,0,0
305709,0,0,0,0
305745,0,0,0,0
305777,0,0,0,0
305811,0,0,0,0
305844,0,0,0,0
305878,0,0,0,0
305912,0,0,0,0
305944,0,0,0,0
305978,0,0,0,0
306012,0,0,0,0
306044,0,0,0,0
306078,0,0,0,0
306111,0,0,0,0
306146,0,0,0,0
306179,0,0,0,0
306212,0,0,0,0
306246,0,0,0,0
306280,0,0,0,0
306314,0,0,0,0
306347,0,0,0,0
306380,0,0,0,0
306414,0,0,0,0
306447,0,0,0,0
306481,0,0,0,0
306514,0,0,0,0
306548,0,0,0,0
306582,0,0,0,0
306615,0,0,0,0
306649,0,0,0,0
306683,0,0,0,0
306716,0,0,0,0
306750,0,0,0,0
306783,0,0,0,0
306817,0,0,0,0
306850,0,0,0,0
306884,0,0,0,0
306918,0,0,0,0
306952,0,0,0,0
306984,0,0,0,0
307019,0,0,0,0
307052,0,0,0,0
307086,0,0,0,0
307120,0,0,0,0
307153,0,0,0,0
307187,0,0,0,0
307220,0,0,0,0
307254,0,0,0,0
307287,0,0,0,0
307321,0,0,0,0
307355,0,0,0,0
307388,0,0,0,0
307422,0,0,0,0
307456,0,0,0,0
307490,0,0,0,0
307524,0,0,0,0
307557,0,0,0,0
307590,0,0,0,0
307625,0,0,0,0
307657,0,0,0,0
307692,0,0,0,0
307725,0,0,0,0
307774,0,0,0,0
307792,0,0,0,0
307825,0,0,0,0
307861,0,0,0,0
307892,0,0,0,0
307927,0,0,0,0
307960,0,0,0,0
307994,0,0,0,0
308027,0,0,0,0
308062,0,0,0,0
308094,0,0,0,0
308128,0,0,0,0
308161,0,0,0,0
308195,0,0,0,0
308229,0,0,0,0
308262,0,0,0,0
308295,0,0,0,0
308328,0,0,0,0
308362,0,0,0,0
308396,0,0,0,0
308431,0,0,0,0
308462,0,0,0,0
308498,0,0,0,0
308530,0,0,0,0
308564,0,0,0,0
308597,0,0,0,0
308630,0,0,0,0
308663,0,0,0,0
308696,0,0,0,0
308730,0,0,0,0
308764,0,0,0,0
308797,0,0,0,0
308831,0,0,0,0
308865,0,0,0,0
308899,0,0,0,0
308933,0,0,0,0
308966,0,0,0,0
308999,0,0,0,0
309032,0,0,0,0
309065,0,0,0,0
309099,0,0,0,0
309133,0,0,0,0
309167,0,0,0,0
309201,0,0,0,0
309235,0,0,0,0
309268,0,0,0,0
309302,0,0,0,0
309335,0,0,0,0
309369,0,0,0,0
309401,0,0,0,0
309436,0,0,0,0
309469,0,0,0,0
309503,0,0,0,0
309536,0,0,0,0
309570,0,0,0,0
309605,0,0,0,0
309637,0,0,0,0
309670,0,0,0,0
309705,0,0,0,0
309738,0,0,0,0
309771,0,0,0,0
309805,0,0,0,0
309838,0,0,0,0
309872,0,0,0,0
309907,0,0,0,0
309941,0,0,0,0
309974,0,0,0,0
310007,0,0,0,0
310042,0,0,0,0
310076,0,0,0,0
310109,0,0,0,0
310141,0,0,0,0
310175,0,0,0,0
310209,0,0,0,0
310242,0,0,0,0
310276,0,0,0,0
310310,0,0,0,0
310343,0,0,0,0
310376,0,0,0,0
310410,0,0,0,0
310445,0,0,0,0
310479,0,0,0,0
310511,0,0,0,0
310545,0,0,0,0
310578,0,0,0,0
310613,0,0,0,0
310645,0,0,0,0
310680,0,0,0,0
310712,0,0,0,0
310748,0,0,0,0
310780,0,0,0,0
310814,0,0,0,0
310848,0,0,0,0
310881,0,0,0,0
310915,0,0,0,0
310948,0,0,0,0
310982,0,0,0,0
311015,0,0,0,0
311048,0,0,0,0
311082,0,0,0,0
311115,0,0,0,0
311149,0,0,0,0
311183,0,0,0,0
311215,0,0,0,0
311249,0,0,0,0
311283,0,0,0,0
311316,0,0,0,0
311350,0,0,0,0
311384,0,0,0,0
311416,0,0,0,0
311450,0,0,0,0
311483,0,0,0,0
311518,0,0,0,0
311551,0,0,0,0
311584,0,0,0,0
311618,0,0,0,0
311651,0,0,0,0
311685,0,0,0,0
311718,0,0,0,0
311753,0,0,0,0
311785,0,0,0,0
311819,0,0,0,0
311852,0,0,0,0
311888,0,0,0,0
311920,0,0,0,0
311954,0,0,0,0
311988,0,0,0,0
312020,0,0,0,0
312054,0,0,0,0
312088,0,0,0,0
312122,0,0,0,0
312155,0,0,0,0
312188,0,0,0,0
312222,0,0,0,0
312256,0,0,0,0
312290,0,0,0,0
312323,0,0,0,0
312358,0,0,0,0
312390,0,0,0,0
312423,0,0,0,0
312457,0,0,0,0
312490,0,0,0,0
312524,0,0,0,0
312558,0,0,0,0
312594,0,0,0,0
312625,0,0,0,0
312661,0,0,0,0
312693,0,0,0,0
312727,0,0,0,0
312760,0,0,0,0
312793,0,0,0,0
312828,0,0,0,0
312861,0,0,0,0
312895,0,0,0,0
312928,0,0,0,0
312962,0,0,0,0
312995,0,0,0,0
313029,0,0,0,0
313063,0,0,0,0
313096,0,0,0,0
313129,0,0,0,0
313162,0,0,0,0
313197,0,0,0,0
313231,0,0,0,0
313264,0,0,0,0
313297,0,0,0,0
313332,0,0,0,0
313365,0,0,0,0
313398,0,0,0,0
313434,0,0,0,0
313466,0,0,0,0
313499,0,0,0,0
313533,0,0,0,0
313567,0,0,0,0
313600,0,0,0,0
313634,0,0,0,0
313667,0,0,0,0
313701,0,0,0,0
313734,0,0,0,0
313767,0,0,0,0
313801,0,0,0,0
313835,0,0,0,0
313869,0,0,0,0
