Frame Number,Time Stamp (ms),Buffer Index
458,15374,0
459,15406,0
460,15440,0
461,15473,0
462,15507,0
463,15540,0
464,15574,0
465,15607,0
466,15641,0
467,15675,0
468,15708,0
469,15742,0
470,15776,0
471,15808,0
472,15843,0
473,15876,0
474,15910,0
475,15943,0
476,15976,0
477,16010,0
478,16044,0
479,16078,0
480,16112,0
481,16145,0
482,16179,0
483,16212,0
484,16246,0
485,16280,0
486,16313,0
487,16347,0
488,16380,0
489,16414,0
490,16449,0
491,16482,0
492,16515,0
493,16549,0
494,16582,0
495,16616,0
496,16649,0
497,16683,0
498,16717,0
499,16750,0
500,16785,0
501,16817,0
502,16852,0
503,16884,0
504,16919,0
505,16952,0
506,16985,0
507,17019,0
508,17053,0
509,17087,0
510,17120,0
511,17153,0
512,17187,0
513,17221,0
514,17255,0
515,17289,0
516,17321,0
517,17356,0
518,17388,0
519,17423,0
520,17455,0
521,17489,0
522,17521,0
523,17556,0
524,17589,0
525,17622,0
526,17656,0
527,17689,0
528,17723,0
529,17756,0
530,17791,0
531,17824,0
532,17857,0
533,17890,0
534,17924,0
535,17958,0
536,17992,0
537,18025,0
538,18058,0
539,18092,0
540,18125,0
541,18159,0
542,18193,0
543,18227,0
544,18260,0
545,18294,0
546,18327,0
547,18360,0
548,18395,0
549,18428,0
550,18461,0
551,18495,0
552,18529,0
553,18562,0
554,18595,0
555,18629,0
556,18663,0
557,18696,0
558,18730,0
559,18763,0
560,18797,0
561,18831,0
562,18865,0
563,18898,0
564,18931,0
565,18965,0
566,18999,0
567,19032,0
568,19066,0
569,19100,0
570,19135,0
571,19168,0
572,19201,0
573,19235,0
574,19268,0
575,19302,0
576,19335,0
577,19368,0
578,19402,0
579,19436,0
580,19469,0
581,19504,0
582,19538,0
583,19571,0
584,19604,0
585,19637,0
586,19671,0
587,19705,0
588,19739,0
589,19772,0
590,19806,0
591,19839,0
592,19874,0
593,19906,0
594,19941,0
595,19975,0
596,20009,0
597,20041,0
598,20075,0
599,20108,0
600,20142,0
601,20175,0
602,20211,0
603,20244,0
604,20276,0
605,20322,0
606,20342,0
607,20377,0
608,20409,0
609,20443,0
610,20477,0
611,20510,0
612,20542,0
613,20577,0
614,20616,0
615,20645,0
616,20678,0
617,20712,0
618,20745,0
619,20778,0
620,20811,0
621,20845,0
622,20880,0
623,20912,0
624,20945,0
625,20980,0
626,21013,0
627,21047,0
628,21081,0
629,21113,0
630,21147,0
631,21181,0
632,21214,0
633,21248,0
634,21281,0
635,21316,0
636,21349,0
637,21382,0
638,21416,0
639,21449,0
640,21483,0
641,21516,0
642,21549,0
643,21584,0
644,21617,0
645,21652,0
646,21685,0
647,21720,0
648,21752,0
649,21786,0
650,21821,0
651,21853,0
652,21887,0
653,21920,0
654,21955,0
655,21988,0
656,22022,0
657,22055,0
658,22088,0
659,22121,0
660,22155,0
661,22189,0
662,22223,0
663,22258,0
664,22290,0
665,22324,0
666,22357,0
667,22391,0
668,22424,0
669,22457,0
670,22491,0
671,22525,0
672,22559,0
673,22593,0
674,22626,0
675,22659,0
676,22693,0
677,22726,0
678,22760,0
679,22794,0
680,22828,0
681,22860,0
682,22894,0
683,22927,0
684,22961,0
685,22994,0
686,23028,0
687,23061,0
688,23095,0
689,23128,0
690,23162,0
691,23195,0
692,23230,0
693,23263,0
694,23297,0
695,23330,0
696,23363,0
697,23397,0
698,23430,0
699,23464,0
700,23498,0
701,23530,0
702,23564,0
703,23599,0
704,23632,0
705,23665,0
706,23699,0
707,23732,0
708,23766,0
709,23799,0
710,23832,0
711,23867,0
712,23900,0
713,23934,0
714,23968,0
715,24001,0
716,24034,0
717,24069,0
718,24102,0
719,24135,0
720,24168,0
721,24202,0
722,24236,0
723,24270,0
724,24303,0
725,24338,0
726,24371,0
727,24403,0
728,24438,0
729,24471,0
730,24504,0
731,24539,0
732,24572,0
733,24606,0
734,24639,0
735,24674,0
736,24707,0
737,24740,0
738,24775,0
739,24807,0
740,24841,0
741,24874,0
742,24908,0
743,24941,0
744,24976,0
745,25010,0
746,25044,0
747,25077,0
748,25109,0
749,25145,0
750,25177,0
751,25211,0
752,25244,0
753,25279,0
754,25312,0
755,25346,0
756,25380,0
757,25413,0
758,25446,0
759,25479,0
760,25513,0
761,25546,0
762,25580,0
763,25614,0
764,25647,0
765,25681,0
766,25715,0
767,25748,0
768,25781,0
769,25815,0
770,25848,0
771,25881,0
772,25914,0
773,25949,0
774,25981,0
775,26016,0
776,26049,0
777,26082,0
778,26116,0
779,26150,0
780,26184,0
781,26216,0
782,26250,0
783,26283,0
784,26317,0
785,26352,0
786,26384,0
787,26418,0
788,26452,0
789,26485,0
790,26518,0
791,26553,0
792,26586,0
793,26620,0
794,26653,0
795,26687,0
796,26722,0
797,26755,0
798,26788,0
799,26821,0
800,26854,0
801,26888,0
802,26921,0
803,26955,0
804,26989,0
805,27022,0
806,27056,0
807,27089,0
808,27124,0
809,27157,0
810,27190,0
811,27224,0
812,27258,0
813,27292,0
814,27325,0
815,27360,0
816,27392,0
817,27427,0
818,27460,0
819,27494,0
820,27527,0
821,27560,0
822,27594,0
823,27627,0
824,27661,0
825,27695,0
826,27729,0
827,27762,0
828,27795,0
829,27830,0
830,27863,0
831,27896,0
832,27929,0
833,27964,0
834,27996,0
835,28031,0
836,28065,0
837,28099,0
838,28131,0
839,28165,0
840,28199,0
841,28232,0
842,28266,0
843,28300,0
844,28333,0
845,28367,0
846,28400,0
847,28433,0
848,28466,0
849,28500,0
850,28534,0
851,28567,0
852,28600,0
853,28634,0
854,28667,0
855,28702,0
856,28736,0
857,28768,0
858,28802,0
859,28834,0
860,28869,0
861,28903,0
862,28936,0
863,28970,0
864,29003,0
865,29037,0
866,29071,0
867,29104,0
868,29137,0
869,29172,0
870,29205,0
871,29238,0
872,29272,0
873,29306,0
874,29339,0
875,29372,0
876,29407,0
877,29440,0
878,29473,0
879,29507,0
880,29540,0
881,29574,0
882,29608,0
883,29641,0
884,29674,0
885,29708,0
886,29743,0
887,29775,0
888,29809,0
889,29843,0
890,29876,0
891,29910,0
892,29945,0
893,29978,0
894,30011,0
895,30045,0
896,30079,0
897,30113,0
898,30146,0
899,30178,0
900,30212,0
901,30246,0
902,30279,0
903,30313,0
904,30347,0
905,30382,0
906,30414,0
907,30448,0
908,30482,0
909,30515,0
910,30549,0
911,30581,0
912,30616,0
913,30649,0
914,30683,0
915,30717,0
916,30751,0
917,30784,0
918,30817,0
919,30851,0
920,30885,0
921,30918,0
922,30952,0
923,30984,0
924,31019,0
925,31053,0
926,31085,0
927,31119,0
928,31153,0
929,31186,0
930,31220,0
931,31253,0
932,31287,0
933,31319,0
934,31354,0
935,31387,0
936,31421,0
937,31454,0
938,31487,0
939,31521,0
940,31555,0
941,31588,0
942,31622,0
943,31656,0
944,31688,0
945,31722,0
946,31756,0
947,31790,0
948,31824,0
949,31857,0
950,31891,0
951,31924,0
952,31958,0
953,31992,0
954,32025,0
955,32059,0
956,32092,0
957,32126,0
958,32159,0
959,32192,0
960,32227,0
961,32259,0
962,32293,0
963,32327,0
964,32361,0
965,32394,0
966,32429,0
967,32461,0
968,32496,0
969,32529,0
970,32562,0
971,32597,0
972,32629,0
973,32665,0
974,32697,0
975,32732,0
976,32764,0
977,32798,0
978,32832,0
979,32865,0
980,32900,0
981,32933,0
982,32966,0
983,32998,0
984,33033,0
985,33067,0
986,33100,0
987,33134,0
988,33168,0
989,33201,0
990,33235,0
991,33269,0
992,33302,0
993,33336,0
994,33369,0
995,33402,0
996,33437,0
997,33471,0
998,33504,0
999,33538,0
1000,33572,0
1001,33605,0
1002,33638,0
1003,33672,0
1004,33704,0
1005,33739,0
1006,33772,0
1007,33807,0
1008,33839,0
1009,33872,0
1010,33906,0
1011,33940,0
1012,33973,0
1013,34007,0
1014,34040,0
1015,34073,0
1016,34106,0
1017,34141,0
1018,34173,0
1019,34207,0
1020,34241,0
1021,34275,0
1022,34308,0
1023,34342,0
1024,34375,0
1025,34409,0
1026,34441,0
1027,34476,0
1028,34509,0
1029,34543,0
1030,34576,0
1031,34610,0
1032,34644,0
1033,34678,0
1034,34711,0
1035,34745,0
1036,34778,0
1037,34811,0
1038,34844,0
1039,34878,0
1040,34912,0
1041,34946,0
1042,34979,0
1043,35014,0
1044,35047,0
1045,35081,0
1046,35114,0
1047,35147,0
1048,35180,0
1049,35214,0
1050,35247,0
1051,35282,0
1052,35316,0
1053,35349,0
1054,35382,0
1055,35416,0
1056,35450,0
1057,35484,0
1058,35517,0
1059,35551,0
1060,35584,0
1061,35617,0
1062,35651,0
1063,35685,0
1064,35719,0
1065,35752,0
1066,35786,0
1067,35819,0
1068,35854,0
1069,35887,0
1070,35921,0
1071,35954,0
1072,35988,0
1073,36021,0
1074,36055,0
1075,36089,0
1076,36122,0
1077,36157,0
1078,36190,0
1079,36224,0
1080,36257,0
1081,36290,0
1082,36323,0
1083,36358,0
1084,36391,0
1085,36424,0
1086,36457,0
1087,36491,0
1088,36525,0
1089,36558,0
1090,36592,0
1091,36625,0
1092,36659,0
1093,36692,0
1094,36726,0
1095,36759,0
1096,36793,0
1097,36825,0
1098,36860,0
1099,36894,0
1100,36927,0
1101,36961,0
1102,36994,0
1103,37028,0
1104,37060,0
1105,37094,0
1106,37128,0
1107,37161,0
1108,37195,0
1109,37228,0
1110,37262,0
1111,37296,0
1112,37329,0
1113,37363,0
1114,37397,0
1115,37429,0
1116,37463,0
1117,37497,0
1118,37530,0
1119,37564,0
1120,37597,0
1121,37632,0
1122,37665,0
1123,37698,0
1124,37732,0
1125,37767,0
1126,37799,0
1127,37832,0
1128,37866,0
1129,37901,0
1130,37933,0
1131,37967,0
1132,38001,0
1133,38034,0
1134,38071,0
1135,38102,0
1136,38136,0
1137,38169,0
1138,38202,0
1139,38238,0
1140,38271,0
1141,38306,0
1142,38338,0
1143,38372,0
1144,38406,0
1145,38439,0
1146,38472,0
1147,38506,0
1148,38539,0
1149,38572,0
1150,38606,0
1151,38640,0
1152,38674,0
1153,38707,0
1154,38740,0
1155,38775,0
1156,38809,0
1157,38842,0
1158,38876,0
1159,38909,0
1160,38942,0
1161,38976,0
1162,39009,0
1163,39043,0
1164,39077,0
1165,39110,0
1166,39143,0
1167,39177,0
1168,39212,0
1169,39244,0
1170,39278,0
1171,39311,0
1172,39344,0
1173,39377,0
1174,39411,0
1175,39445,0
1176,39479,0
1177,39512,0
1178,39545,0
1179,39580,0
1180,39613,0
1181,39647,0
1182,39679,0
1183,39713,0
1184,39747,0
1185,39780,0
1186,39813,0
1187,39847,0
1188,39881,0
1189,39915,0
1190,39948,0
1191,39982,0
1192,40015,0
1193,40049,0
1194,40082,0
1195,40116,0
1196,40149,0
1197,40183,0
1198,40216,0
1199,40250,0
1200,40283,0
1201,40318,0
1202,40351,0
1203,40385,0
1204,40417,0
1205,40451,0
1206,40485,0
1207,40518,0
1208,40552,0
1209,40586,0
1210,40619,0
1211,40653,0
1212,40687,0
1213,40721,0
1214,40755,0
1215,40787,0
1216,40822,0
1217,40855,0
1218,40889,0
1219,40923,0
1220,40957,0
1221,40990,0
1222,41024,0
1223,41057,0
1224,41091,0
1225,41124,0
1226,41156,0
1227,41190,0
1228,41225,0
1229,41258,0
1230,41292,0
1231,41326,0
1232,41360,0
1233,41393,0
1234,41427,0
1235,41460,0
1236,41494,0
1237,41528,0
1238,41560,0
1239,41594,0
1240,41629,0
1241,41662,0
1242,41695,0
1243,41730,0
1244,41763,0
1245,41796,0
1246,41830,0
1247,41863,0
1248,41897,0
1249,41930,0
1250,41963,0
1251,41996,0
1252,42031,0
1253,42064,0
1254,42098,0
1255,42132,0
1256,42165,0
1257,42198,0
1258,42231,0
1259,42265,0
1260,42297,0
1261,42331,0
1262,42365,0
1263,42398,0
1264,42432,0
1265,42466,0
1266,42500,0
1267,42534,0
1268,42567,0
1269,42600,0
1270,42634,0
1271,42667,0
1272,42700,0
1273,42734,0
1274,42768,0
1275,42801,0
1276,42835,0
1277,42868,0
1278,42902,0
1279,42936,0
1280,42969,0
1281,43003,0
1282,43036,0
1283,43070,0
1284,43104,0
1285,43137,0
1286,43171,0
1287,43204,0
1288,43238,0
1289,43272,0
1290,43306,0
1291,43339,0
1292,43375,0
1293,43407,0
1294,43439,0
1295,43473,0
1296,43507,0
1297,43542,0
1298,43574,0
1299,43608,0
1300,43643,0
1301,43676,0
1302,43709,0
1303,43743,0
1304,43777,0
1305,43809,0
1306,43843,0
1307,43877,0
1308,43911,0
1309,43945,0
1310,43978,0
1311,44011,0
1312,44045,0
1313,44079,0
1314,44112,0
1315,44146,0
1316,44179,0
1317,44213,0
1318,44246,0
1319,44280,0
1320,44315,0
1321,44348,0
1322,44381,0
1323,44416,0
1324,44448,0
1325,44482,0
1326,44515,0
1327,44549,0
1328,44582,0
1329,44616,0
1330,44649,0
1331,44683,0
1332,44717,0
1333,44750,0
1334,44783,0
1335,44818,0
1336,44850,0
1337,44884,0
1338,44916,0
1339,44950,0
1340,44985,0
1341,45018,0
1342,45052,0
1343,45085,0
1344,45118,0
1345,45152,0
1346,45185,0
1347,45220,0
1348,45253,0
1349,45286,0
1350,45319,0
1351,45353,0
1352,45386,0
1353,45420,0
1354,45454,0
1355,45487,0
1356,45521,0
1357,45555,0
1358,45589,0
1359,45622,0
1360,45655,0
1361,45688,0
1362,45722,0
1363,45756,0
1364,45790,0
1365,45823,0
1366,45857,0
1367,45891,0
1368,45924,0
1369,45958,0
1370,45991,0
1371,46024,0
1372,46057,0
1373,46091,0
1374,46125,0
1375,46159,0
1376,46193,0
1377,46227,0
1378,46260,0
1379,46294,0
1380,46328,0
1381,46362,0
1382,46395,0
1383,46429,0
1384,46462,0
1385,46496,0
1386,46529,0
1387,46564,0
1388,46596,0
1389,46630,0
1390,46664,0
1391,46697,0
1392,46733,0
1393,46765,0
1394,46799,0
1395,46831,0
1396,46865,0
1397,46899,0
1398,46932,0
1399,46967,0
1400,47000,0
1401,47035,0
1402,47068,0
1403,47102,0
1404,47134,0
1405,47167,0
1406,47201,0
1407,47235,0
1408,47269,0
1409,47302,0
1410,47335,0
1411,47370,0
1412,47402,0
1413,47436,0
1414,47469,0
1415,47504,0
1416,47536,0
1417,47569,0
1418,47603,0
1419,47637,0
1420,47670,0
1421,47704,0
1422,47738,0
1423,47771,0
1424,47804,0
1425,47838,0
1426,47872,0
1427,47904,0
1428,47939,0
1429,47971,0
1430,48005,0
1431,48039,0
1432,48072,0
1433,48106,0
1434,48140,0
1435,48173,0
1436,48207,0
1437,48242,0
1438,48273,0
1439,48308,0
1440,48340,0
1441,48375,0
1442,48408,0
1443,48442,0
1444,48475,0
1445,48509,0
1446,48543,0
1447,48577,0
1448,48610,0
1449,48643,0
1450,48677,0
1451,48710,0
1452,48743,0
1453,48778,0
1454,48811,0
1455,48845,0
1456,48878,0
1457,48912,0
1458,48947,0
1459,48981,0
1460,49014,0
1461,49048,0
1462,49081,0
1463,49113,0
1464,49148,0
1465,49181,0
1466,49215,0
1467,49250,0
1468,49282,0
1469,49317,0
1470,49350,0
1471,49383,0
1472,49416,0
1473,49450,0
1474,49483,0
1475,49517,0
1476,49551,0
1477,49585,0
1478,49618,0
1479,49651,0
1480,49686,0
1481,49719,0
1482,49754,0
1483,49787,0
1484,49820,0
1485,49854,0
1486,49887,0
1487,49920,0
1488,49954,0
1489,49988,0
1490,50021,0
1491,50055,0
1492,50089,0
1493,50121,0
1494,50155,0
1495,50188,0
1496,50222,0
1497,50255,0
1498,50289,0
1499,50322,0
1500,50356,0
1501,50389,0
1502,50423,0
1503,50456,0
1504,50490,0
1505,50523,0
1506,50556,0
1507,50591,0
1508,50624,0
1509,50657,0
1510,50692,0
1511,50725,0
1512,50759,0
1513,50792,0
1514,50825,0
1515,50859,0
1516,50892,0
1517,50926,0
1518,50959,0
1519,50993,0
1520,51027,0
1521,51061,0
1522,51094,0
1523,51127,0
1524,51161,0
1525,51195,0
1526,51229,0
1527,51261,0
1528,51295,0
1529,51329,0
1530,51362,0
1531,51396,0
1532,51430,0
1533,51464,0
1534,51497,0
1535,51531,0
1536,51565,0
1537,51599,0
1538,51631,0
1539,51665,0
1540,51699,0
1541,51732,0
1542,51766,0
1543,51800,0
1544,51834,0
1545,51867,0
1546,51901,0
1547,51936,0
1548,51968,0
1549,52002,0
1550,52035,0
1551,52068,0
1552,52102,0
1553,52137,0
1554,52169,0
1555,52204,0
1556,52237,0
1557,52271,0
1558,52305,0
1559,52338,0
1560,52371,0
1561,52404,0
1562,52438,0
1563,52473,0
1564,52506,0
1565,52540,0
1566,52573,0
1567,52606,0
1568,52641,0
1569,52674,0
1570,52708,0
1571,52741,0
1572,52774,0
1573,52807,0
1574,52841,0
1575,52874,0
1576,52907,0
1577,52941,0
1578,52974,0
1579,53008,0
1580,53042,0
1581,53076,0
1582,53109,0
1583,53142,0
1584,53176,0
1585,53209,0
1586,53243,0
1587,53276,0
1588,53310,0
1589,53343,0
1590,53377,0
1591,53411,0
1592,53444,0
1593,53478,0
1594,53511,0
1595,53544,0
1596,53578,0
1597,53611,0
1598,53645,0
1599,53679,0
1600,53713,0
1601,53746,0
1602,53780,0
1603,53814,0
1604,53847,0
1605,53880,0
1606,53914,0
1607,53947,0
1608,53982,0
1609,54014,0
1610,54049,0
1611,54082,0
1612,54116,0
1613,54149,0
1614,54183,0
1615,54216,0
1616,54250,0
1617,54283,0
1618,54317,0
1619,54352,0
1620,54385,0
1621,54418,0
1622,54453,0
1623,54487,0
1624,54519,0
1625,54553,0
1626,54587,0
1627,54620,0
1628,54653,0
1629,54688,0
1630,54721,0
1631,54755,0
1632,54789,0
1633,54822,0
1634,54856,0
1635,54890,0
1636,54922,0
1637,54957,0
1638,54989,0
1639,55023,0
1640,55057,0
1641,55091,0
1642,55124,0
1643,55158,0
1644,55192,0
1645,55226,0
1646,55259,0
1647,55292,0
1648,55327,0
1649,55360,0
1650,55393,0
1651,55426,0
1652,55459,0
1653,55493,0
1654,55526,0
1655,55560,0
1656,55594,0
1657,55628,0
1658,55660,0
1659,55695,0
1660,55727,0
1661,55762,0
1662,55795,0
1663,55828,0
1664,55862,0
1665,55895,0
1666,55929,0
1667,55963,0
1668,55996,0
1669,56030,0
1670,56063,0
1671,56097,0
1672,56130,0
1673,56163,0
1674,56197,0
1675,56230,0
1676,56264,0
1677,56298,0
1678,56331,0
1679,56365,0
1680,56399,0
1681,56432,0
1682,56466,0
1683,56499,0
1684,56534,0
1685,56567,0
1686,56599,0
1687,56633,0
1688,56667,0
1689,56700,0
1690,56734,0
1691,56768,0
1692,56802,0
1693,56835,0
1694,56868,0
1695,56902,0
1696,56935,0
1697,56969,0
1698,57002,0
1699,57037,0
1700,57072,0
1701,57104,0
1702,57138,0
1703,57172,0
1704,57206,0
1705,57238,0
1706,57272,0
1707,57306,0
1708,57339,0
1709,57373,0
1710,57407,0
1711,57440,0
1712,57475,0
1713,57508,0
1714,57542,0
1715,57576,0
1716,57608,0
1717,57641,0
1718,57676,0
1719,57709,0
1720,57743,0
1721,57777,0
1722,57810,0
1723,57844,0
1724,57878,0
1725,57912,0
1726,57946,0
1727,57977,0
1728,58012,0
1729,58045,0
1730,58079,0
1731,58112,0
1732,58146,0
1733,58180,0
1734,58213,0
1735,58248,0
1736,58280,0
1737,58314,0
1738,58347,0
1739,58380,0
1740,58413,0
1741,58447,0
1742,58481,0
1743,58514,0
1744,58548,0
1745,58581,0
1746,58615,0
1747,58648,0
1748,58682,0
1749,58716,0
1750,58748,0
1751,58782,0
1752,58815,0
1753,58850,0
1754,58883,0
1755,58916,0
1756,58950,0
1757,58984,0
1758,59018,0
1759,59051,0
1760,59085,0
1761,59117,0
1762,59152,0
1763,59185,0
1764,59218,0
1765,59253,0
1766,59286,0
1767,59319,0
1768,59353,0
1769,59387,0
1770,59421,0
1771,59454,0
1772,59487,0
1773,59520,0
1774,59554,0
1775,59588,0
1776,59621,0
1777,59655,0
1778,59689,0
1779,59722,0
1780,59756,0
1781,59789,0
1782,59824,0
1783,59857,0
1784,59891,0
1785,59924,0
1786,59957,0
1787,59991,0
1788,60025,0
1789,60060,0
1790,60092,0
1791,60126,0
1792,60160,0
1793,60193,0
1794,60226,0
1795,60260,0
1796,60295,0
1797,60328,0
1798,60361,0
1799,60395,0
1800,60429,0
1801,60462,0
1802,60498,0
1803,60530,0
1804,60563,0
1805,60595,0
1806,60631,0
1807,60664,0
1808,60698,0
1809,60730,0
1810,60765,0
1811,60798,0
1812,60832,0
1813,60867,0
1814,60899,0
1815,60932,0
1816,60965,0
1817,60998,0
1818,61032,0
1819,61066,0
1820,61098,0
1821,61132,0
1822,61167,0
1823,61201,0
1824,61234,0
1825,61268,0
1826,61301,0
1827,61333,0
1828,61367,0
1829,61401,0
1830,61435,0
1831,61468,0
1832,61502,0
1833,61535,0
1834,61569,0
1835,61603,0
1836,61637,0
1837,61670,0
1838,61703,0
1839,61736,0
1840,61770,0
1841,61803,0
1842,61838,0
1843,61871,0
1844,61905,0
1845,61939,0
1846,61971,0
1847,62006,0
1848,62039,0
1849,62073,0
1850,62105,0
1851,62139,0
1852,62172,0
1853,62207,0
1854,62240,0
1855,62274,0
1856,62307,0
1857,62341,0
1858,62374,0
1859,62408,0
1860,62442,0
1861,62475,0
1862,62508,0
1863,62542,0
1864,62576,0
1865,62610,0
1866,62644,0
1867,62678,0
1868,62711,0
