timestamp,phase,mem_sum,mem_chld0,mem_chld1,mem_chld2,mem_chld3,mem_chld4,mem_chld5,mem_chld6,mem_chld7,mem_chld8,mem_chld9,mem_chld10,mem_chld11,mem_chld12,mem_chld13,mem_chld14,mem_chld15,mem_chld16,mem_chld17,mem_chld18,mem_chld19
1630010839.0872264,setup,764.28515625,383.828125,190.55078125,192.06640625,,,,,,,,,,,,,,,,,
1630010839.6466227,setup,1156.93359375,401.328125,190.55078125,203.37890625,10.99609375,50.05859375,40.6328125,47.1484375,39.328125,37.4296875,46.0390625,37.27734375,33.91796875,33.85546875,33.1171875,31.28125,32.109375,30.609375,29.14453125,29.1796875,19.4140625
1630010840.0971162,setup,2037.609375,401.3359375,190.55078125,203.55859375,10.99609375,119.59765625,110.17578125,138.921875,138.484375,84.12890625,138.734375,136.69921875,107.34765625,108.77734375,108.20703125,104.7109375,106.5234375,59.5390625,75.92578125,60.5546875,86.14453125
1630010840.562239,setup,3561.4453125,401.3515625,190.55078125,203.55859375,10.99609375,182.0546875,195.44140625,209.4609375,207.50390625,146.90625,206.01171875,201.42578125,192.1015625,193.296875,193.32421875,193.71875,193.4453125,171.8203125,176.74609375,172.5625,193.16015625
1630010841.0146568,setup,4408.34375,401.3515625,190.55078125,203.55859375,10.99609375,237.8515625,248.4453125,256.9296875,258.828125,212.87890625,251.2109375,248.65234375,240.69921875,239.04296875,239.18359375,241.75390625,241.00390625,215.421875,228.13671875,223.79296875,241.296875
1630010841.4719205,setup,5642.56640625,401.47265625,190.55078125,203.55859375,10.99609375,303.39453125,384.1875,384.984375,385.30078125,260.63671875,383.3046875,383.73046875,298.0,295.6171875,377.49609375,368.45703125,343.80078125,262.95703125,281.86328125,280.953125,284.32421875
1630010841.9280238,setup,6959.1875,402.71484375,190.55078125,203.55859375,10.99609375,384.79296875,385.859375,384.984375,385.30078125,384.9453125,384.10546875,384.828125,384.8671875,382.47265625,382.87109375,385.30078125,384.36328125,384.5390625,384.1875,385.14453125,384.921875
1630010842.3671262,setup,6965.25390625,403.6796875,190.55078125,203.55859375,10.99609375,385.3359375,385.859375,384.984375,385.30078125,384.9453125,384.10546875,385.33203125,384.8671875,382.47265625,382.87109375,385.3046875,384.93359375,385.1015625,385.01953125,385.625,384.921875
1630010842.8142428,setup,7282.61328125,407.91015625,190.55078125,203.55859375,10.99609375,393.57421875,391.55078125,392.234375,393.609375,392.23046875,391.60546875,393.05859375,392.1953125,390.3359375,389.2109375,392.6875,390.83984375,391.109375,392.50390625,394.1171875,392.9140625
1630010843.2803094,setup,7777.32421875,407.92578125,190.55078125,203.55859375,10.99609375,420.99609375,420.55078125,421.03125,423.05078125,420.58203125,418.12109375,420.84765625,417.28515625,415.0546875,416.46484375,421.03125,420.6328125,419.6796875,420.19921875,422.15625,420.76953125
