timestamp,phase,mem_sum,mem_chld0,mem_chld1,mem_chld2,mem_chld3,mem_chld4,mem_chld5,mem_chld6,mem_chld7,mem_chld8,mem_chld9,mem_chld10,mem_chld11,mem_chld12,mem_chld13,mem_chld14,mem_chld15,mem_chld16,mem_chld17,mem_chld18,mem_chld19
1631991489.7862947,setup,3178.94921875,1188.28515625,10.98828125,990.09765625,991.515625,7.51171875,,,,,,,,,,,,,,,
1631991490.247085,setup,3519.76171875,1188.9296875,10.98828125,990.09765625,994.57421875,58.44140625,57.546875,55.2890625,48.984375,46.01171875,38.45703125,36.9375,34.73828125,33.23828125,30.4765625,26.08984375,20.5859375,11.921875,0.00390625,,
1631991490.704059,setup,4411.69921875,1189.140625,10.98828125,990.09765625,994.63671875,144.96484375,142.19140625,141.94921875,135.13671875,136.875,109.92578125,109.796875,87.6015625,106.2421875,85.72265625,64.58984375,65.21484375,56.30859375,53.2421875,44.55859375,42.1015625
1631991491.16512,setup,5650.48046875,1189.14453125,10.98828125,990.09765625,994.63671875,208.94140625,204.33203125,208.42578125,194.90625,196.98046875,195.01953125,194.26953125,185.65234375,187.515625,179.109375,172.51953125,172.8828125,145.38671875,141.96484375,108.51953125,113.41796875
1631991491.644834,setup,6611.41796875,1189.14453125,10.98828125,990.09765625,994.63671875,252.96484375,252.3203125,255.421875,241.09375,246.9296875,241.3203125,241.59375,229.3359375,229.19921875,223.67578125,211.8125,217.59375,208.73046875,205.1484375,192.4140625,195.35546875
1631991492.129723,setup,7643.1640625,1189.14453125,10.98828125,990.09765625,994.63671875,382.68359375,380.484375,380.171875,367.65234375,381.39453125,298.1953125,297.7890625,279.74609375,280.0546875,272.55859375,254.50390625,265.5859375,253.92578125,251.0859375,231.17578125,241.08984375
1631991492.587135,setup,9010.36328125,1189.35546875,10.98828125,990.09765625,994.63671875,383.3515625,381.4609375,381.08984375,383.078125,383.29296875,384.1875,383.9296875,384.6171875,383.65234375,383.6796875,383.08203125,383.86328125,382.34375,382.1015625,282.15625,369.0234375
1631991493.041658,setup,9320.625,1189.515625,10.98828125,990.09765625,994.63671875,383.3515625,381.4609375,381.08984375,383.61328125,383.29296875,384.8203125,383.9296875,384.6171875,384.29296875,383.6796875,383.7890625,383.86328125,383.14453125,382.82421875,383.62109375,384.01171875
1631991493.494788,setup,9321.6875,1189.5390625,10.98828125,990.09765625,994.63671875,383.46484375,381.5703125,381.15234375,383.703125,383.35546875,384.87890625,384.0,384.6796875,384.3671875,383.6796875,384.38671875,383.86328125,383.14453125,382.82421875,383.62109375,384.01171875
1631991493.9454308,setup,9323.16015625,1189.62109375,10.98828125,990.09765625,994.63671875,384.07421875,381.5703125,381.15234375,383.703125,383.35546875,384.87890625,384.0,384.6796875,384.3671875,383.8046875,384.51171875,384.5390625,383.84375,383.5390625,383.73828125,384.07421875
1631991494.395402,setup,9340.625,1189.640625,10.98828125,990.09765625,994.63671875,384.34765625,381.578125,381.15625,383.703125,383.359375,384.8828125,384.0,384.6796875,384.3671875,383.8046875,384.51171875,384.5390625,383.84375,383.5390625,384.40625,384.7421875
1631991494.8457763,setup,9328.265625,1189.65625,10.98828125,990.09765625,994.63671875,384.34765625,382.09375,381.734375,383.703125,383.9375,384.8828125,384.2578125,384.68359375,384.38671875,383.80859375,384.515625,384.5546875,383.859375,383.55078125,384.40625,384.7578125
1631991495.2943833,setup,9328.94140625,1189.70703125,10.98828125,990.09765625,994.63671875,384.359375,382.109375,381.74609375,383.703125,383.9375,384.8828125,384.2578125,384.68359375,384.38671875,383.80859375,384.515625,384.5546875,383.859375,383.55078125,384.41796875,384.7578125
1631991495.7441576,setup,9340.00390625,1189.70703125,10.98828125,990.09765625,994.63671875,384.359375,382.109375,381.74609375,383.7265625,383.94140625,384.8828125,384.84765625,385.28125,384.390625,383.8125,384.515625,384.5703125,383.859375,383.55859375,384.41796875,384.7578125
1631991496.1940496,setup,9340.484375,1189.7109375,10.98828125,990.09765625,994.63671875,384.359375,382.37109375,381.7578125,383.7265625,383.94140625,384.8828125,384.84765625,385.28125,384.390625,383.8125,384.515625,384.5703125,383.859375,383.55859375,384.42578125,385.01953125
1631991496.648241,setup,9340.57421875,1189.7109375,10.98828125,990.09765625,994.63671875,384.37109375,382.37109375,381.7578125,383.73828125,383.9453125,384.88671875,384.86328125,385.28125,384.390625,383.8125,384.51953125,384.58203125,383.859375,383.5703125,384.42578125,385.01953125
1631991497.1000404,setup,9330.8984375,1189.75,10.98828125,990.09765625,994.63671875,384.37109375,382.37109375,381.7578125,383.73828125,383.9453125,384.88671875,384.86328125,385.28125,384.390625,383.8125,384.51953125,384.58203125,383.8671875,383.5703125,384.4296875,385.0390625
1631991497.551076,setup,9330.95703125,1189.7578125,10.98828125,990.09765625,994.63671875,384.37890625,382.3828125,381.765625,383.74609375,383.94921875,384.89453125,384.87109375,385.2890625,384.39453125,383.8203125,384.51953125,384.5859375,383.8671875,383.5703125,384.4296875,385.0390625
1631991498.0010877,setup,9341.5390625,1189.7578125,10.98828125,990.09765625,994.63671875,384.37890625,382.3828125,381.765625,383.74609375,383.94921875,384.89453125,384.87109375,385.2890625,384.39453125,384.43359375,384.5390625,384.5859375,383.8671875,383.578125,384.4296875,385.046875
1631991498.4514146,setup,9331.64453125,1189.7578125,10.98828125,990.09765625,994.63671875,384.3828125,382.3828125,381.765625,383.75390625,383.94921875,384.8984375,384.87890625,385.2890625,384.39453125,384.43359375,384.5390625,384.5859375,383.8671875,383.578125,384.4296875,385.046875
