timestamp,phase,mem_sum,mem_chld0,mem_chld1,mem_chld2,mem_chld3,mem_chld4,mem_chld5,mem_chld6,mem_chld7,mem_chld8,mem_chld9,mem_chld10,mem_chld11,mem_chld12,mem_chld13,mem_chld14,mem_chld15,mem_chld16,mem_chld17,mem_chld18,mem_chld19
1631740276.7591288,setup,2813.65234375,1065.0,11.04296875,868.83203125,870.9765625,11.03515625,,,,,,,,,,,,,,,
1631740277.2185192,setup,3189.71875,1065.5625,11.04296875,868.83203125,874.01953125,58.04296875,53.41015625,59.1953125,46.953125,49.27734375,46.91796875,37.375,37.92578125,34.49609375,31.89453125,30.66015625,21.11328125,18.4609375,9.2890625,0.00390625,
1631740277.671045,setup,4121.95703125,1065.6328125,11.04296875,868.83203125,874.08203125,143.3984375,136.640625,145.33203125,121.3984375,137.90234375,136.1953125,115.9375,110.27734375,107.9453125,85.5703125,64.3828125,58.1640625,55.08984375,52.98046875,48.984375,52.89453125
1631740278.1276677,setup,5367.96484375,1065.6328125,11.04296875,868.83203125,874.08203125,206.27734375,198.92578125,208.11328125,192.44921875,196.5859375,193.234375,193.77734375,193.51171875,187.08203125,170.578125,137.65234375,140.08984375,138.90625,137.31640625,137.4765625,136.9609375
1631740278.5868134,setup,6248.734375,1065.6328125,11.04296875,868.83203125,874.08203125,251.38671875,238.17578125,252.8203125,238.078125,245.66796875,239.08203125,239.5703125,239.23828125,229.46875,215.33984375,196.76171875,197.28125,198.41796875,198.71875,197.53125,197.96484375
1631740279.0413394,setup,7147.72265625,1065.640625,11.04296875,868.83203125,874.08203125,380.2578125,268.47265625,380.72265625,327.06640625,380.39453125,327.546875,364.80859375,288.19921875,278.51953125,258.40625,242.85546875,234.1171875,244.4375,246.1171875,245.4765625,245.2265625
1631740279.497983,setup,8327.41015625,1065.7890625,11.04296875,868.83203125,874.08203125,381.32421875,379.94921875,382.13671875,380.8046875,382.37890625,381.95703125,382.0,381.9453125,380.96875,381.16015625,379.18359375,273.23828125,372.6015625,380.56640625,378.31640625,379.9375
1631740279.9484715,setup,8922.71484375,1065.98828125,11.04296875,868.83203125,874.08203125,381.8359375,380.6640625,382.13671875,380.8046875,382.37890625,381.95703125,382.0,381.9453125,380.96875,381.9609375,380.8515625,381.6328125,380.2421875,381.51953125,381.09765625,380.84765625
1631740280.399832,setup,8925.69140625,1066.015625,11.04296875,868.83203125,874.08203125,381.91015625,380.6640625,382.3359375,381.1015625,382.4375,382.02734375,382.06640625,382.01953125,381.0859375,381.9609375,381.41796875,382.19140625,380.25390625,382.01171875,381.58984375,380.84765625
1631740280.850024,setup,8928.1640625,1066.08203125,11.04296875,868.83203125,874.08203125,381.91015625,380.72265625,382.3359375,381.1015625,382.82421875,382.58203125,382.69140625,382.01953125,381.0859375,382.0234375,381.53515625,382.2578125,380.515625,382.02734375,381.6640625,380.90625
