timestamp,phase,mem_sum,mem_chld0,mem_chld1,mem_chld2,mem_chld3,mem_chld4,mem_chld5,mem_chld6,mem_chld7,mem_chld8,mem_chld9,mem_chld10,mem_chld11,mem_chld12,mem_chld13,mem_chld14,mem_chld15,mem_chld16,mem_chld17,mem_chld18,mem_chld19
1629968607.4724944,setup,6808.9765625,2282.4609375,2263.12109375,2265.09765625,0.84375,9.80078125,,,,,,,,,,,,,,,
1629968607.9185317,setup,6855.36328125,2282.484375,2263.125,2266.87109375,0.84375,2263.19140625,44.921875,,,,,,,,,,,,,,
1629968608.3572617,setup,29444.46875,2282.484375,2263.125,2266.87109375,0.0,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,,,
1629968608.8027513,motion-correction,43024.2578125,2283.1484375,2263.125,2266.87109375,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968609.2419899,motion-correction,43044.0859375,2317.58984375,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968609.6820316,motion-correction,43095.375,2366.3046875,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968610.1229217,motion-correction,43425.3515625,2683.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968610.5618188,motion-correction,43652.07421875,2773.78515625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968611.0002947,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968611.437918,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968611.8749726,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968612.3155296,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968612.7546446,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968613.1913939,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968613.6358705,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968614.0707893,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968614.5096486,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968614.9502175,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968615.3878102,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968615.8265815,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968616.267246,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968616.7092135,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968617.147485,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968617.585457,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968618.027939,motion-correction,43061.3515625,2319.90625,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968618.4701931,motion-correction,43187.38671875,2464.5078125,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968618.9099586,motion-correction,43158.6171875,2427.171875,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968619.3511674,motion-correction,43158.6171875,2387.16796875,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968619.792144,motion-correction,43110.61328125,2369.16796875,2263.125,2266.8828125,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.265625,2263.19140625,2263.19140625,2263.26953125,2263.265625,2263.265625,
1629968620.2303836,motion-correction,43165.87109375,2369.16796875,2263.125,2266.8828125,2268.87890625,2269.11328125,2269.11328125,2269.11328125,2269.11328125,2269.11328125,2269.11328125,2268.87890625,2269.11328125,2268.87890625,2268.87890625,2268.87890625,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968620.7069106,motion-correction,44219.02734375,2369.16796875,2263.125,2266.8828125,2359.96484375,2360.1640625,2359.97265625,2358.96875,2358.0078125,2358.0078125,2359.05078125,2358.7578125,2358.640625,2357.7421875,2357.75,2358.28515625,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968621.214418,motion-correction,44311.25390625,2369.16796875,2263.125,2266.8828125,2364.8046875,2368.09765625,2368.1640625,2364.04296875,2363.0859375,2364.171875,2367.23828125,2365.91796875,2363.73828125,2362.89453125,2362.87890625,2363.421875,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968621.7317584,motion-correction,44384.0078125,2369.16796875,2263.125,2266.8828125,2369.953125,2375.05078125,2374.0859375,2369.1953125,2367.9765625,2370.09375,2375.21875,2373.90234375,2370.6796875,2368.80078125,2367.76953125,2369.34765625,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968622.2511897,motion-correction,44457.5859375,2369.16796875,2263.125,2266.8828125,2373.81640625,2380.96875,2380.00390625,2374.08203125,2373.125,2376.26953125,2382.16796875,2381.87890625,2376.8515625,2376.00390625,2372.91796875,2375.265625,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968622.7653298,motion-correction,44530.47265625,2369.16796875,2263.125,2266.8828125,2378.96484375,2388.1640625,2387.19921875,2378.9765625,2378.015625,2383.21484375,2390.14453125,2388.82421875,2383.80078125,2381.9296875,2378.8359375,2382.53125,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968623.2908163,motion-correction,44605.40234375,2369.16796875,2263.125,2266.8828125,2383.8515625,2394.0859375,2393.18359375,2384.11328125,2383.15625,2389.1328125,2397.8671875,2395.7734375,2389.71875,2387.84375,2383.72265625,2388.44921875,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968623.8143399,motion-correction,44680.79296875,2369.16796875,2263.125,2266.8828125,2389.7578125,2401.03515625,2400.1328125,2389.00390625,2388.046875,2395.05078125,2405.078125,2403.7578125,2395.640625,2394.78515625,2388.87109375,2395.40234375,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968624.3008988,motion-correction,44748.31640625,2369.16796875,2263.125,2266.8828125,2393.87890625,2406.9609375,2406.0546875,2394.15234375,2393.25390625,2401.23046875,2411.26171875,2409.94140625,2401.8203125,2400.96484375,2393.76171875,2401.32421875,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968624.7580836,motion-correction,44812.1875,2369.16796875,2263.125,2266.8828125,2398.7734375,2412.11328125,2411.20703125,2399.04296875,2398.14453125,2407.15625,2416.15234375,2416.88671875,2407.74609375,2406.890625,2398.9140625,2406.47265625,2263.2734375,2263.26953125,2263.265625,2263.265625,
1629968625.2131786,motion-correction,44878.07421875,2369.16796875,2263.125,2266.8828125,2403.921875,2417.00390625,2416.09765625,2404.19140625,2403.03515625,2413.08203125,2421.0390625,2424.86328125,2413.66015625,2412.03515625,2403.80859375,2411.359375,2263.2734375,2263.26953125,2263.265625,2263.265625,
