timestamp,phase,mem_sum,mem_chld0,mem_chld1,mem_chld2,mem_chld3,mem_chld4,mem_chld5,mem_chld6,mem_chld7,mem_chld8,mem_chld9,mem_chld10,mem_chld11,mem_chld12,mem_chld13,mem_chld14,mem_chld15,mem_chld16,mem_chld17,mem_chld18,mem_chld19
1629950890.0912642,setup,4326.78125,1447.5390625,1439.57421875,1441.8203125,0.796875,15.20703125,,,,,,,,,,,,,,,
1629950890.538482,setup,4374.734375,1447.546875,1439.578125,1444.66015625,0.796875,1439.52734375,44.91796875,,,,,,,,,,,,,,
1629950890.9787276,setup,21606.19921875,1447.546875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950891.4195588,motion-correction,27372.77734375,1466.66015625,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950891.8570743,motion-correction,27421.08203125,1514.6328125,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950892.290258,motion-correction,27467.48828125,1686.87890625,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950892.7309878,motion-correction,27880.4453125,2044.11328125,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950893.1720338,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950893.6141336,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950894.0519123,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950894.4862163,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950894.925002,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950895.3659616,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950895.803164,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950896.2397838,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950896.6771476,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950897.1149826,motion-correction,27382.22265625,1465.4609375,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950897.5542376,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950897.9942799,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950898.4374628,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950898.8667502,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950899.3038168,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950899.7353606,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
1629950900.1765125,motion-correction,27382.44140625,1465.6796875,1439.578125,1444.74609375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,1439.52734375,
