Frame Number,Time Stamp (ms),Buffer Index
155,5198,0
156,5232,0
157,5265,0
158,5299,0
159,5331,0
160,5365,0
161,5399,0
162,5433,0
163,5466,0
164,5501,0
165,5533,0
166,5567,0
167,5601,0
168,5635,0
169,5670,0
170,5702,0
171,5736,0
172,5769,0
173,5803,0
174,5836,0
175,5870,0
176,5904,0
177,5937,0
178,5971,0
179,6005,0
180,6038,0
181,6073,0
182,6107,0
183,6139,0
184,6173,0
185,6207,0
186,6240,0
187,6274,0
188,6307,0
189,6342,0
190,6375,0
191,6408,0
192,6442,0
193,6475,0
194,6508,0
195,6543,0
196,6575,0
197,6609,0
198,6643,0
199,6677,0
200,6710,0
201,6745,0
202,6777,0
203,6811,0
204,6843,0
205,6877,0
206,6910,0
207,6944,0
208,6978,0
209,7012,0
210,7045,0
211,7078,0
212,7113,0
213,7145,0
214,7179,0
215,7212,0
216,7246,0
217,7279,0
218,7313,0
219,7347,0
220,7380,0
221,7413,0
222,7447,0
223,7481,0
224,7514,0
225,7548,0
226,7581,0
227,7614,0
228,7649,0
229,7682,0
230,7716,0
231,7749,0
232,7784,0
233,7816,0
234,7850,0
235,7884,0
236,7917,0
237,7950,0
238,7985,0
239,8018,0
240,8051,0
241,8086,0
242,8119,0
243,8153,0
244,8186,0
245,8220,0
246,8254,0
247,8287,0
248,8325,0
249,8358,0
250,8393,0
251,8427,0
252,8458,0
253,8492,0
254,8526,0
255,8555,0
256,8589,0
257,8624,0
258,8658,0
259,8691,0
260,8725,0
261,8759,0
262,8792,0
263,8826,0
264,8860,0
265,8893,0
266,8926,0
267,8960,0
268,8995,0
269,9028,0
270,9060,0
271,9092,0
272,9127,0
273,9161,0
274,9195,0
275,9229,0
276,9262,0
277,9296,0
278,9328,0
279,9363,0
280,9396,0
281,9429,0
282,9462,0
283,9496,0
284,9529,0
285,9563,0
286,9596,0
287,9630,0
288,9664,0
289,9698,0
290,9731,0
291,9765,0
292,9799,0
293,9831,0
294,9864,0
295,9898,0
296,9931,0
297,9965,0
298,9999,0
299,10032,0
300,10066,0
301,10100,0
302,10133,0
303,10167,0
304,10200,0
305,10234,0
306,10267,0
307,10300,0
308,10334,0
309,10368,0
310,10401,0
311,10435,0
312,10469,0
313,10502,0
314,10536,0
315,10569,0
316,10602,0
317,10636,0
318,10669,0
319,10704,0
320,10737,0
321,10770,0
322,10805,0
323,10839,0
324,10872,0
325,10906,0
326,10938,0
327,10972,0
328,11006,0
329,11041,0
330,11073,0
331,11108,0
332,11141,0
333,11176,0
334,11210,0
335,11242,0
336,11276,0
337,11310,0
338,11342,0
339,11376,0
340,11410,0
341,11443,0
342,11477,0
343,11511,0
344,11545,0
345,11579,0
346,11612,0
347,11645,0
348,11678,0
349,11712,0
350,11745,0
351,11778,0
352,11812,0
353,11846,0
354,11881,0
355,11914,0
356,11947,0
357,11981,0
358,12016,0
359,12048,0
360,12081,0
361,12115,0
362,12149,0
363,12181,0
364,12215,0
365,12249,0
366,12282,0
367,12316,0
368,12349,0
369,12382,0
370,12416,0
371,12450,0
372,12483,0
373,12517,0
374,12550,0
375,12583,0
376,12617,0
377,12651,0
378,12684,0
379,12718,0
380,12752,0
381,12786,0
382,12819,0
383,12851,0
384,12886,0
385,12919,0
386,12953,0
387,12986,0
388,13020,0
389,13054,0
390,13087,0
391,13121,0
392,13154,0
393,13188,0
394,13221,0
395,13255,0
396,13289,0
397,13322,0
398,13355,0
399,13390,0
400,13423,0
401,13456,0
402,13490,0
403,13524,0
404,13558,0
405,13590,0
406,13625,0
407,13658,0
408,13691,0
409,13725,0
410,13759,0
411,13792,0
412,13826,0
413,13861,0
414,13893,0
415,13927,0
416,13961,0
417,13995,0
418,14028,0
419,14062,0
420,14095,0
421,14129,0
422,14162,0
423,14197,0
424,14230,0
425,14263,0
426,14297,0
427,14331,0
428,14364,0
429,14398,0
430,14431,0
431,14465,0
432,14500,0
433,14531,0
434,14565,0
435,14600,0
436,14633,0
437,14666,0
438,14700,0
439,14733,0
440,14768,0
441,14801,0
442,14834,0
443,14868,0
444,14902,0
445,14935,0
446,14968,0
447,15002,0
448,15034,0
449,15069,0
450,15103,0
451,15135,0
452,15169,0
453,15203,0
454,15236,0
455,15270,0
456,15304,0
457,15337,0
458,15371,0
459,15404,0
460,15437,0
461,15471,0
462,15504,0
463,15538,0
464,15572,0
465,15605,0
466,15639,0
467,15672,0
468,15705,0
469,15739,0
470,15773,0
471,15806,0
472,15840,0
473,15873,0
474,15907,0
475,15941,0
476,15974,0
477,16008,0
478,16041,0
479,16075,0
480,16108,0
481,16142,0
482,16175,0
483,16210,0
484,16243,0
485,16277,0
486,16311,0
487,16344,0
488,16377,0
489,16411,0
490,16445,0
491,16479,0
492,16512,0
493,16546,0
494,16580,0
495,16613,0
496,16647,0
497,16680,0
498,16713,0
499,16748,0
500,16781,0
501,16814,0
502,16848,0
503,16882,0
504,16915,0
505,16950,0
506,16983,0
507,17016,0
508,17050,0
509,17083,0
510,17117,0
511,17151,0
512,17184,0
513,17219,0
514,17251,0
515,17285,0
516,17319,0
517,17357,0
518,17386,0
519,17419,0
520,17453,0
521,17486,0
522,17520,0
523,17555,0
524,17587,0
525,17620,0
526,17653,0
527,17687,0
528,17720,0
529,17755,0
530,17787,0
531,17822,0
532,17855,0
533,17889,0
534,17922,0
535,17955,0
536,17989,0
537,18022,0
538,18056,0
539,18089,0
540,18124,0
541,18157,0
542,18190,0
543,18224,0
544,18258,0
545,18290,0
546,18324,0
547,18358,0
548,18392,0
549,18425,0
550,18459,0
551,18492,0
552,18526,0
553,18559,0
554,18594,0
555,18626,0
556,18660,0
557,18693,0
558,18728,0
559,18761,0
560,18795,0
561,18828,0
562,18862,0
563,18895,0
564,18929,0
565,18964,0
566,18996,0
567,19031,0
568,19063,0
569,19097,0
570,19130,0
571,19164,0
572,19198,0
573,19231,0
574,19265,0
575,19298,0
576,19332,0
577,19366,0
578,19400,0
579,19433,0
580,19467,0
581,19500,0
582,19534,0
583,19568,0
584,19601,0
585,19634,0
586,19669,0
587,19702,0
588,19735,0
589,19769,0
590,19803,0
591,19836,0
592,19870,0
593,19903,0
594,19937,0
595,19971,0
596,20005,0
597,20039,0
598,20073,0
599,20105,0
600,20138,0
601,20173,0
602,20206,0
603,20240,0
604,20273,0
605,20307,0
606,20341,0
607,20373,0
608,20407,0
609,20440,0
610,20474,0
611,20507,0
612,20540,0
613,20574,0
614,20608,0
615,20642,0
616,20675,0
617,20708,0
618,20742,0
619,20775,0
620,20808,0
621,20843,0
622,20876,0
623,20909,0
624,20943,0
625,20976,0
626,21010,0
627,21044,0
628,21077,0
629,21111,0
630,21145,0
631,21178,0
632,21212,0
633,21246,0
634,21279,0
635,21313,0
636,21347,0
637,21380,0
638,21413,0
639,21447,0
640,21480,0
641,21514,0
642,21548,0
643,21581,0
644,21615,0
645,21648,0
646,21682,0
647,21716,0
648,21750,0
649,21783,0
650,21816,0
651,21850,0
652,21883,0
653,21917,0
654,21951,0
655,21984,0
656,22018,0
657,22052,0
658,22086,0
659,22119,0
660,22153,0
661,22186,0
662,22219,0
663,22254,0
664,22287,0
665,22320,0
666,22354,0
667,22389,0
668,22421,0
669,22456,0
670,22488,0
671,22522,0
672,22556,0
673,22589,0
674,22622,0
675,22656,0
676,22690,0
677,22724,0
678,22757,0
679,22791,0
680,22825,0
681,22858,0
682,22891,0
683,22925,0
684,22959,0
685,22992,0
686,23026,0
687,23059,0
688,23093,0
689,23126,0
690,23160,0
691,23193,0
692,23227,0
693,23260,0
694,23293,0
695,23328,0
696,23361,0
697,23393,0
698,23427,0
699,23461,0
700,23494,0
701,23528,0
702,23561,0
703,23595,0
704,23630,0
705,23663,0
706,23696,0
707,23729,0
708,23763,0
709,23797,0
710,23831,0
711,23864,0
712,23898,0
713,23931,0
714,23965,0
715,23998,0
716,24032,0
717,24066,0
718,24099,0
719,24133,0
720,24167,0
721,24200,0
722,24234,0
723,24266,0
724,24300,0
725,24334,0
726,24368,0
727,24401,0
728,24435,0
729,24469,0
730,24503,0
731,24536,0
732,24570,0
733,24603,0
734,24636,0
735,24670,0
736,24703,0
737,24738,0
738,24771,0
739,24805,0
740,24839,0
741,24872,0
742,24906,0
743,24939,0
744,24972,0
745,25007,0
746,25040,0
747,25073,0
748,25107,0
749,25141,0
750,25175,0
751,25208,0
752,25241,0
753,25277,0
754,25309,0
755,25342,0
756,25376,0
757,25410,0
758,25444,0
759,25477,0
760,25510,0
761,25544,0
762,25578,0
763,25611,0
764,25645,0
765,25678,0
766,25713,0
767,25746,0
768,25779,0
769,25812,0
770,25846,0
771,25879,0
772,25913,0
773,25947,0
774,25980,0
775,26012,0
776,26047,0
777,26080,0
778,26113,0
779,26147,0
780,26182,0
781,26215,0
782,26248,0
783,26282,0
784,26315,0
785,26348,0
786,26381,0
787,26416,0
788,26451,0
789,26483,0
790,26516,0
791,26550,0
792,26584,0
793,26617,0
794,26650,0
795,26684,0
796,26718,0
797,26751,0
798,26785,0
799,26819,0
800,26852,0
801,26886,0
802,26919,0
803,26953,0
804,26986,0
805,27020,0
806,27053,0
807,27087,0
808,27121,0
809,27154,0
810,27189,0
811,27222,0
812,27257,0
813,27289,0
814,27322,0
815,27356,0
816,27389,0
817,27423,0
818,27457,0
819,27491,0
820,27524,0
821,27559,0
822,27591,0
823,27625,0
824,27658,0
825,27692,0
826,27725,0
827,27759,0
828,27792,0
829,27827,0
830,27861,0
831,27894,0
832,27929,0
833,27960,0
834,27995,0
835,28029,0
836,28062,0
837,28095,0
838,28129,0
839,28163,0
840,28196,0
841,28229,0
842,28263,0
843,28298,0
844,28330,0
845,28364,0
846,28398,0
847,28431,0
848,28464,0
849,28498,0
850,28533,0
851,28565,0
852,28597,0
853,28631,0
854,28666,0
855,28700,0
856,28733,0
857,28767,0
858,28799,0
859,28833,0
860,28866,0
861,28900,0
862,28933,0
863,28967,0
864,29001,0
865,29034,0
866,29068,0
867,29102,0
868,29135,0
869,29168,0
870,29202,0
871,29236,0
872,29269,0
873,29303,0
874,29336,0
875,29370,0
876,29403,0
877,29437,0
878,29471,0
879,29504,0
880,29537,0
881,29572,0
882,29605,0
883,29639,0
884,29672,0
885,29706,0
886,29739,0
887,29773,0
888,29806,0
889,29840,0
890,29873,0
891,29908,0
892,29942,0
893,29975,0
894,30008,0
895,30042,0
896,30075,0
897,30109,0
898,30142,0
899,30176,0
900,30210,0
901,30243,0
902,30276,0
903,30311,0
904,30344,0
905,30379,0
906,30411,0
907,30445,0
908,30479,0
909,30513,0
910,30545,0
911,30580,0
912,30613,0
913,30647,0
914,30681,0
915,30715,0
916,30748,0
917,30781,0
918,30815,0
919,30848,0
920,30883,0
921,30916,0
922,30949,0
923,30983,0
924,31017,0
925,31050,0
926,31084,0
927,31117,0
928,31151,0
929,31183,0
930,31217,0
931,31252,0
932,31284,0
933,31319,0
934,31352,0
935,31384,0
936,31419,0
937,31452,0
938,31485,0
939,31519,0
940,31553,0
941,31586,0
942,31619,0
943,31653,0
944,31687,0
945,31720,0
946,31753,0
947,31787,0
948,31821,0
949,31854,0
950,31887,0
951,31921,0
952,31955,0
953,31988,0
954,32022,0
955,32056,0
956,32089,0
957,32123,0
958,32156,0
959,32190,0
960,32224,0
961,32257,0
962,32291,0
963,32324,0
964,32358,0
965,32392,0
966,32425,0
967,32459,0
968,32492,0
969,32526,0
970,32559,0
971,32593,0
972,32627,0
973,32661,0
974,32694,0
975,32727,0
976,32762,0
977,32795,0
978,32828,0
979,32862,0
980,32896,0
981,32930,0
982,32964,0
983,32996,0
984,33030,0
985,33064,0
986,33097,0
987,33131,0
988,33164,0
989,33198,0
990,33232,0
991,33266,0
992,33299,0
993,33334,0
994,33367,0
995,33400,0
996,33434,0
997,33467,0
998,33501,0
999,33533,0
1000,33567,0
1001,33601,0
1002,33634,0
1003,33668,0
1004,33701,0
1005,33735,0
1006,33769,0
1007,33802,0
1008,33836,0
1009,33871,0
1010,33904,0
1011,33937,0
1012,33971,0
1013,34004,0
1014,34036,0
1015,34070,0
1016,34104,0
1017,34137,0
1018,34170,0
1019,34205,0
1020,34238,0
1021,34271,0
1022,34305,0
1023,34338,0
1024,34373,0
1025,34406,0
1026,34440,0
1027,34473,0
1028,34506,0
1029,34540,0
1030,34573,0
1031,34608,0
1032,34641,0
1033,34674,0
1034,34708,0
1035,34742,0
1036,34776,0
1037,34809,0
1038,34842,0
1039,34876,0
1040,34909,0
1041,34943,0
1042,34976,0
1043,35010,0
1044,35043,0
1045,35077,0
1046,35111,0
1047,35145,0
1048,35178,0
1049,35212,0
1050,35245,0
1051,35278,0
1052,35313,0
1053,35346,0
1054,35380,0
1055,35414,0
1056,35447,0
1057,35480,0
1058,35514,0
1059,35548,0
1060,35582,0
1061,35615,0
1062,35648,0
1063,35683,0
1064,35716,0
1065,35750,0
1066,35783,0
1067,35817,0
1068,35851,0
1069,35884,0
1070,35917,0
1071,35951,0
1072,35984,0
1073,36020,0
1074,36052,0
1075,36086,0
1076,36119,0
1077,36153,0
1078,36186,0
1079,36220,0
1080,36253,0
1081,36287,0
1082,36321,0
1083,36355,0
1084,36389,0
1085,36421,0
1086,36456,0
1087,36489,0
1088,36522,0
1089,36556,0
1090,36589,0
1091,36623,0
1092,36657,0
1093,36689,0
1094,36724,0
1095,36757,0
1096,36789,0
1097,36824,0
1098,36858,0
1099,36891,0
1100,36924,0
1101,36957,0
1102,36992,0
1103,37024,0
1104,37058,0
1105,37091,0
1106,37126,0
1107,37159,0
1108,37193,0
1109,37226,0
1110,37260,0
1111,37293,0
1112,37327,0
1113,37361,0
1114,37394,0
1115,37427,0
1116,37460,0
1117,37494,0
1118,37529,0
1119,37561,0
1120,37595,0
1121,37628,0
1122,37662,0
1123,37696,0
1124,37729,0
1125,37763,0
1126,37797,0
1127,37830,0
1128,37864,0
1129,37897,0
1130,37931,0
1131,37964,0
1132,37998,0
1133,38032,0
1134,38065,0
1135,38099,0
1136,38133,0
1137,38166,0
1138,38200,0
1139,38234,0
1140,38268,0
1141,38302,0
1142,38334,0
1143,38368,0
1144,38402,0
1145,38436,0
1146,38469,0
1147,38503,0
1148,38537,0
1149,38569,0
1150,38603,0
1151,38637,0
1152,38672,0
1153,38704,0
1154,38738,0
1155,38772,0
1156,38805,0
1157,38838,0
1158,38873,0
1159,38906,0
1160,38939,0
1161,38973,0
1162,39006,0
1163,39040,0
1164,39075,0
1165,39108,0
1166,39141,0
1167,39174,0
1168,39208,0
1169,39241,0
1170,39275,0
1171,39309,0
1172,39343,0
1173,39375,0
1174,39410,0
1175,39442,0
1176,39476,0
1177,39509,0
1178,39543,0
1179,39577,0
1180,39609,0
1181,39644,0
1182,39677,0
1183,39711,0
1184,39744,0
1185,39778,0
1186,39811,0
1187,39844,0
1188,39878,0
1189,39912,0
1190,39945,0
1191,39979,0
1192,40013,0
1193,40045,0
1194,40080,0
1195,40114,0
1196,40147,0
1197,40180,0
1198,40214,0
1199,40247,0
1200,40281,0
1201,40314,0
1202,40348,0
1203,40382,0
1204,40416,0
1205,40448,0
1206,40483,0
1207,40516,0
1208,40550,0
1209,40583,0
1210,40617,0
1211,40650,0
1212,40684,0
1213,40717,0
1214,40751,0
1215,40786,0
1216,40818,0
1217,40852,0
1218,40886,0
1219,40919,0
1220,40953,0
1221,40986,0
1222,41020,0
1223,41054,0
1224,41087,0
1225,41121,0
1226,41155,0
1227,41188,0
1228,41222,0
1229,41255,0
1230,41289,0
1231,41323,0
1232,41356,0
1233,41391,0
1234,41424,0
1235,41457,0
1236,41491,0
1237,41525,0
1238,41559,0
1239,41592,0
1240,41625,0
1241,41660,0
1242,41692,0
1243,41726,0
1244,41760,0
1245,41793,0
1246,41826,0
1247,41861,0
1248,41893,0
1249,41928,0
1250,41961,0
1251,41994,0
1252,42028,0
1253,42061,0
1254,42095,0
1255,42128,0
1256,42162,0
1257,42196,0
1258,42230,0
1259,42263,0
1260,42296,0
1261,42331,0
1262,42363,0
1263,42396,0
1264,42430,0
1265,42463,0
1266,42497,0
1267,42530,0
1268,42563,0
1269,42598,0
1270,42631,0
1271,42664,0
1272,42699,0
1273,42731,0
1274,42765,0
1275,42799,0
1276,42833,0
1277,42866,0
1278,42900,0
1279,42934,0
1280,42967,0
1281,43000,0
1282,43034,0
1283,43067,0
1284,43102,0
1285,43135,0
1286,43168,0
1287,43201,0
1288,43236,0
1289,43269,0
1290,43303,0
1291,43336,0
1292,43370,0
1293,43403,0
1294,43436,0
1295,43471,0
1296,43505,0
1297,43537,0
1298,43572,0
1299,43605,0
1300,43639,0
1301,43672,0
1302,43706,0
1303,43740,0
1304,43773,0
1305,43807,0
1306,43841,0
1307,43875,0
1308,43908,0
1309,43941,0
1310,43976,0
1311,44009,0
1312,44041,0
1313,44075,0
1314,44109,0
1315,44143,0
1316,44176,0
1317,44210,0
1318,44243,0
1319,44278,0
1320,44311,0
1321,44344,0
1322,44379,0
1323,44412,0
1324,44445,0
1325,44479,0
1326,44513,0
1327,44548,0
1328,44579,0
1329,44613,0
1330,44647,0
1331,44680,0
1332,44713,0
1333,44747,0
1334,44781,0
1335,44814,0
1336,44848,0
1337,44881,0
1338,44916,0
1339,44948,0
1340,44981,0
1341,45015,0
1342,45049,0
1343,45082,0
1344,45115,0
1345,45149,0
1346,45183,0
1347,45216,0
1348,45250,0
1349,45283,0
1350,45317,0
1351,45351,0
1352,45384,0
1353,45418,0
1354,45451,0
1355,45485,0
1356,45518,0
1357,45553,0
1358,45585,0
1359,45619,0
1360,45652,0
1361,45686,0
1362,45720,0
1363,45753,0
1364,45787,0
1365,45821,0
1366,45854,0
1367,45887,0
1368,45921,0
1369,45955,0
1370,45988,0
1371,46022,0
1372,46056,0
1373,46089,0
1374,46122,0
1375,46156,0
1376,46189,0
1377,46224,0
1378,46257,0
1379,46291,0
1380,46324,0
1381,46358,0
1382,46392,0
1383,46426,0
1384,46459,0
1385,46493,0
1386,46526,0
1387,46559,0
1388,46594,0
1389,46627,0
1390,46661,0
1391,46694,0
1392,46728,0
1393,46762,0
1394,46795,0
1395,46829,0
1396,46863,0
1397,46895,0
1398,46929,0
1399,46964,0
1400,46997,0
1401,47031,0
1402,47064,0
1403,47098,0
1404,47131,0
1405,47165,0
1406,47199,0
1407,47232,0
1408,47266,0
1409,47300,0
1410,47333,0
1411,47366,0
1412,47401,0
1413,47434,0
1414,47466,0
1415,47500,0
1416,47534,0
1417,47566,0
1418,47600,0
1419,47635,0
1420,47667,0
1421,47701,0
1422,47734,0
1423,47768,0
1424,47802,0
1425,47835,0
1426,47868,0
1427,47902,0
1428,47935,0
1429,47969,0
1430,48003,0
1431,48036,0
1432,48070,0
1433,48103,0
1434,48137,0
1435,48170,0
1436,48204,0
1437,48237,0
1438,48271,0
1439,48306,0
1440,48339,0
1441,48372,0
1442,48406,0
1443,48439,0
1444,48473,0
1445,48506,0
1446,48540,0
1447,48574,0
1448,48606,0
1449,48641,0
1450,48675,0
1451,48708,0
1452,48741,0
1453,48776,0
1454,48809,0
1455,48842,0
1456,48876,0
1457,48909,0
1458,48943,0
1459,48977,0
1460,49010,0
1461,49044,0
1462,49078,0
1463,49111,0
1464,49145,0
1465,49178,0
1466,49212,0
1467,49246,0
1468,49280,0
1469,49313,0
1470,49347,0
1471,49381,0
1472,49414,0
1473,49449,0
1474,49481,0
1475,49514,0
1476,49548,0
1477,49581,0
1478,49615,0
1479,49649,0
1480,49683,0
1481,49717,0
1482,49750,0
1483,49784,0
1484,49817,0
1485,49850,0
1486,49884,0
1487,49917,0
1488,49952,0
1489,49984,0
1490,50019,0
1491,50051,0
1492,50085,0
1493,50119,0
1494,50153,0
1495,50186,0
1496,50219,0
1497,50253,0
1498,50287,0
1499,50321,0
1500,50354,0
1501,50388,0
1502,50421,0
1503,50454,0
1504,50487,0
1505,50521,0
1506,50555,0
1507,50587,0
1508,50621,0
1509,50655,0
1510,50688,0
1511,50723,0
1512,50756,0
1513,50789,0
1514,50823,0
1515,50856,0
1516,50889,0
1517,50924,0
1518,50957,0
1519,50990,0
1520,51024,0
1521,51057,0
1522,51092,0
1523,51125,0
1524,51158,0
1525,51192,0
1526,51226,0
1527,51259,0
1528,51293,0
1529,51326,0
1530,51360,0
1531,51394,0
1532,51427,0
1533,51461,0
1534,51494,0
1535,51527,0
1536,51562,0
1537,51595,0
1538,51629,0
1539,51662,0
1540,51696,0
1541,51730,0
1542,51763,0
1543,51797,0
1544,51830,0
1545,51864,0
1546,51897,0
1547,51931,0
1548,51965,0
1549,51999,0
1550,52033,0
1551,52066,0
1552,52100,0
1553,52134,0
1554,52166,0
1555,52200,0
1556,52234,0
1557,52267,0
1558,52300,0
1559,52335,0
1560,52368,0
1561,52403,0
1562,52436,0
1563,52470,0
1564,52503,0
1565,52537,0
1566,52569,0
1567,52603,0
1568,52637,0
1569,52670,0
1570,52705,0
1571,52738,0
1572,52771,0
1573,52806,0
1574,52839,0
1575,52872,0
1576,52906,0
1577,52939,0
1578,52972,0
1579,53006,0
1580,53039,0
1581,53074,0
1582,53106,0
1583,53139,0
1584,53174,0
1585,53207,0
1586,53241,0
1587,53275,0
1588,53307,0
1589,53341,0
1590,53374,0
1591,53408,0
1592,53441,0
1593,53475,0
1594,53509,0
1595,53542,0
1596,53576,0
1597,53609,0
1598,53643,0
1599,53676,0
1600,53710,0
1601,53743,0
1602,53777,0
1603,53810,0
1604,53845,0
1605,53878,0
1606,53912,0
1607,53944,0
1608,53978,0
1609,54012,0
1610,54046,0
1611,54079,0
1612,54113,0
1613,54146,0
1614,54180,0
1615,54214,0
1616,54248,0
1617,54281,0
1618,54314,0
1619,54348,0
1620,54382,0
1621,54416,0
1622,54448,0
1623,54484,0
1624,54516,0
1625,54551,0
1626,54583,0
1627,54617,0
1628,54651,0
1629,54684,0
1630,54718,0
1631,54751,0
1632,54785,0
1633,54820,0
1634,54853,0
1635,54887,0
1636,54921,0
1637,54953,0
1638,54986,0
1639,55020,0
1640,55053,0
1641,55088,0
1642,55120,0
1643,55155,0
1644,55188,0
1645,55222,0
1646,55255,0
1647,55289,0
1648,55323,0
1649,55357,0
1650,55391,0
1651,55423,0
1652,55457,0
1653,55491,0
1654,55524,0
1655,55557,0
1656,55592,0
1657,55625,0
1658,55658,0
1659,55693,0
1660,55725,0
1661,55759,0
1662,55792,0
1663,55826,0
1664,55859,0
1665,55893,0
1666,55927,0
1667,55960,0
1668,55993,0
1669,56026,0
1670,56060,0
1671,56093,0
1672,56128,0
1673,56161,0
1674,56195,0
1675,56229,0
1676,56261,0
1677,56296,0
1678,56328,0
1679,56362,0
1680,56396,0
1681,56430,0
1682,56462,0
1683,56497,0
1684,56530,0
1685,56564,0
1686,56597,0
1687,56631,0
1688,56665,0
1689,56698,0
1690,56731,0
1691,56765,0
1692,56799,0
1693,56832,0
1694,56865,0
1695,56900,0
1696,56933,0
1697,56966,0
1698,57001,0
1699,57033,0
1700,57068,0
1701,57101,0
1702,57135,0
1703,57169,0
1704,57202,0
1705,57235,0
1706,57269,0
1707,57303,0
1708,57336,0
1709,57369,0
1710,57404,0
1711,57437,0
1712,57471,0
1713,57504,0
1714,57539,0
1715,57571,0
1716,57606,0
1717,57639,0
1718,57673,0
1719,57706,0
1720,57740,0
1721,57773,0
1722,57807,0
1723,57841,0
1724,57874,0
1725,57909,0
1726,57943,0
1727,57976,0
1728,58008,0
1729,58042,0
1730,58076,0
1731,58110,0
1732,58142,0
1733,58176,0
1734,58211,0
1735,58244,0
1736,58277,0
1737,58311,0
1738,58345,0
1739,58378,0
1740,58411,0
1741,58445,0
1742,58480,0
1743,58511,0
1744,58545,0
1745,58578,0
1746,58612,0
1747,58646,0
1748,58679,0
1749,58714,0
1750,58746,0
1751,58780,0
1752,58813,0
1753,58847,0
1754,58880,0
1755,58914,0
1756,58948,0
1757,58981,0
1758,59014,0
1759,59048,0
1760,59082,0
1761,59115,0
1762,59149,0
1763,59183,0
1764,59216,0
1765,59250,0
1766,59283,0
1767,59316,0
1768,59350,0
1769,59384,0
1770,59417,0
1771,59450,0
1772,59485,0
1773,59518,0
1774,59551,0
1775,59585,0
1776,59619,0
1777,59652,0
1778,59686,0
1779,59720,0
1780,59754,0
1781,59787,0
1782,59821,0
1783,59854,0
1784,59888,0
1785,59922,0
1786,59955,0
1787,59988,0
1788,60023,0
1789,60055,0
1790,60090,0
1791,60123,0
1792,60157,0
1793,60190,0
1794,60224,0
1795,60257,0
1796,60292,0
1797,60325,0
1798,60358,0
1799,60393,0
1800,60426,0
1801,60459,0
1802,60493,0
1803,60526,0
1804,60560,0
1805,60595,0
1806,60627,0
1807,60662,0
1808,60694,0
1809,60728,0
1810,60762,0
1811,60796,0
1812,60828,0
1813,60862,0
1814,60895,0
1815,60930,0
1816,60963,0
1817,60996,0
1818,61030,0
1819,61063,0
1820,61097,0
1821,61130,0
1822,61165,0
1823,61197,0
1824,61232,0
1825,61264,0
1826,61298,0
1827,61332,0
1828,61365,0
1829,61399,0
1830,61433,0
1831,61466,0
1832,61500,0
1833,61532,0
1834,61566,0
1835,61600,0
1836,61633,0
1837,61667,0
1838,61701,0
1839,61733,0
1840,61768,0
1841,61801,0
1842,61835,0
1843,61868,0
1844,61901,0
1845,61935,0
1846,61969,0
1847,62002,0
1848,62036,0
1849,62070,0
1850,62103,0
1851,62137,0
1852,62170,0
1853,62204,0
1854,62238,0
1855,62271,0
1856,62305,0
1857,62338,0
1858,62372,0
1859,62405,0
1860,62438,0
1861,62473,0
1862,62507,0
1863,62540,0
1864,62574,0
1865,62607,0
1866,62641,0
1867,62675,0
1868,62708,0
1869,62741,0
1870,62776,0
1871,62809,0
